D:\python36\python.exe C:/Users/skydownacai/PycharmProjects/统计建模/lstmsample.py
Using TensorFlow backend.
2019-04-23 22:50:34.924038: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX2
10 ; 16 ; 200 ; 0.660272539784184 ; 0.7093529946982458
10 ; 16 ; 300 ; 0.6438102326226081 ; 0.7032988063218837
10 ; 16 ; 400 ; 0.623715309488003 ; 0.7266792909549106
10 ; 16 ; 500 ; 0.6210506984410437 ; 0.7256802053955546
10 ; 16 ; 700 ; 0.605423042288747 ; 0.7559630375642569
10 ; 16 ; 1000 ; 0.5912257161971103 ; 0.7666461993520417
12 ; 4 ; 10 ; 0.7994061809220955 ; 0.7623906942482748
12 ; 4 ; 20 ; 0.7537340820971934 ; 0.7656397787270447
12 ; 4 ; 50 ; 0.7009711039560468 ; 0.6964326773511614
12 ; 4 ; 100 ; 0.6793544291882181 ; 0.6977381390764049
12 ; 4 ; 200 ; 0.66112890017319 ; 0.6886339082344836
12 ; 4 ; 300 ; 0.6425004552228238 ; 0.7049433198693784
12 ; 4 ; 400 ; 0.6073508349844703 ; 0.6688300615320153
12 ; 4 ; 500 ; 0.5787427922732035 ; 0.7181098220971385
12 ; 4 ; 700 ; 0.5405600353690773 ; 0.7640284990743849
12 ; 4 ; 1000 ; 0.5324246677740812 ; 0.7753753553531105
12 ; 8 ; 10 ; 0.7999940721701789 ; 0.7808481105841513
12 ; 8 ; 20 ; 0.7305427284102513 ; 0.7337151283446219
12 ; 8 ; 50 ; 0.6948065876006202 ; 0.7050253898181402
12 ; 8 ; 100 ; 0.6795719117294987 ; 0.6853080099293285
12 ; 8 ; 200 ; 0.6399244569058283 ; 0.6740947666022792
12 ; 8 ; 300 ; 0.5833394973293976 ; 0.7252683714041686
12 ; 8 ; 400 ; 0.559895703074553 ; 0.740217149944359
12 ; 8 ; 500 ; 0.5499507619632368 ; 0.7434378170889127
12 ; 8 ; 700 ; 0.5203106133968851 ; 0.7737223571301731
12 ; 8 ; 1000 ; 0.5143389678452143 ; 0.78013578702174
12 ; 12 ; 10 ; 0.748571289209998 ; 0.7569000336720666
12 ; 12 ; 20 ; 0.7218029144163818 ; 0.7276188016937905
12 ; 12 ; 50 ; 0.6960930636369235 ; 0.7067487480667483
12 ; 12 ; 100 ; 0.6711821182728978 ; 0.6867160414140193
12 ; 12 ; 200 ; 0.6013822344505969 ; 0.6993318949330173
12 ; 12 ; 300 ; 0.5725432244145027 ; 0.7372731314818466
12 ; 12 ; 400 ; 0.5600847080887261 ; 0.7447206437609823
12 ; 12 ; 500 ; 0.5430774929922296 ; 0.7550639946734783
12 ; 12 ; 700 ; 0.5269922453564296 ; 0.7706873360103998
12 ; 12 ; 1000 ; 0.4848458156895469 ; 0.7857819228087644
12 ; 16 ; 10 ; 0.7325723356460159 ; 0.7139909288863039
12 ; 16 ; 20 ; 0.7177097566699969 ; 0.7148015750007851
12 ; 16 ; 50 ; 0.6946214610019518 ; 0.699374400170862
12 ; 16 ; 100 ; 0.6622771967801075 ; 0.6949322053315286
12 ; 16 ; 200 ; 0.5962557648879762 ; 0.7041628511118386
12 ; 16 ; 300 ; 0.5703090979514238 ; 0.7254376256449062
12 ; 16 ; 400 ; 0.5546588392059014 ; 0.7490773964044808
12 ; 16 ; 500 ; 0.5433595062704074 ; 0.7531709112511903
12 ; 16 ; 700 ; 0.5212766250218798 ; 0.75982573843457
12 ; 16 ; 1000 ; 0.5164445364397734 ; 0.7756633054455547
18 ; 4 ; 10 ; 0.7664164379146915 ; 0.7155770528256798
18 ; 4 ; 20 ; 0.7047678649442685 ; 0.6858089888551945
18 ; 4 ; 50 ; 0.6895287017945448 ; 0.6758094623370152
18 ; 4 ; 100 ; 0.6788956674671157 ; 0.6837154694443015
18 ; 4 ; 200 ; 0.6142489739841656 ; 0.6737316452998324
18 ; 4 ; 300 ; 0.5569611096120148 ; 0.720385814748939
18 ; 4 ; 400 ; 0.5282678511668746 ; 0.7473482359349536
18 ; 4 ; 500 ; 0.5185085603271523 ; 0.7655381808327925
18 ; 4 ; 700 ; 0.4674511870999328 ; 0.8297899747417872
18 ; 4 ; 1000 ; 0.43308034006833523 ; 0.8265483096871533
18 ; 8 ; 10 ; 0.7384052475589523 ; 0.7091928942098106
18 ; 8 ; 20 ; 0.7074260384018203 ; 0.7158913924474961
18 ; 8 ; 50 ; 0.6828243608881782 ; 0.686069352864532
18 ; 8 ; 100 ; 0.6539203038816445 ; 0.670987709991777
18 ; 8 ; 200 ; 0.60052218441275 ; 0.6982677546002866
18 ; 8 ; 300 ; 0.5286783503652619 ; 0.7408056039579347
18 ; 8 ; 400 ; 0.5064347062538208 ; 0.7636306275336867
18 ; 8 ; 500 ; 0.45389967811297405 ; 0.8233660716669184
18 ; 8 ; 700 ; 0.43218304788291184 ; 0.843969101698672
18 ; 8 ; 1000 ; 0.35194578096206935 ; 0.9242950055987895
18 ; 12 ; 10 ; 0.7178890000096875 ; 0.7091408851885463
18 ; 12 ; 20 ; 0.6991260892351064 ; 0.6901401260043948
18 ; 12 ; 50 ; 0.6780910814402558 ; 0.6806319088377661
18 ; 12 ; 100 ; 0.6550535281391268 ; 0.6751337451365236
18 ; 12 ; 200 ; 0.6001763465938339 ; 0.6948973622034563
18 ; 12 ; 300 ; 0.5166827312993302 ; 0.7497722093589153
18 ; 12 ; 400 ; 0.4828229142840608 ; 0.7720190104335811
18 ; 12 ; 500 ; 0.4697927683658409 ; 0.81777542565673
18 ; 12 ; 700 ; 0.4094621752583874 ; 0.8048732620990253
18 ; 12 ; 1000 ; 0.32730992934333913 ; 0.9111441423391632
18 ; 16 ; 10 ; 0.7230758349533127 ; 0.6929578463551925
18 ; 16 ; 20 ; 0.7038599167549655 ; 0.6860351299356677
18 ; 16 ; 50 ; 0.6748895688714515 ; 0.6759791056471663
18 ; 16 ; 100 ; 0.6484074026438803 ; 0.6746057641100428
18 ; 16 ; 200 ; 0.5611749085955904 ; 0.6980030244892749
18 ; 16 ; 300 ; 0.5241254174784544 ; 0.7295742105859043
18 ; 16 ; 400 ; 0.48188739514563755 ; 0.7574793157875316
18 ; 16 ; 500 ; 0.45136620397728555 ; 0.8108562334862961
18 ; 16 ; 700 ; 0.3786751669233767 ; 0.8700426512734776
18 ; 16 ; 1000 ; 0.33867151688660263 ; 0.9113376097838275
24 ; 4 ; 10 ; 0.7694133095665225 ; 0.7444854815036626
24 ; 4 ; 20 ; 0.6940718928911106 ; 0.7117525455906241
24 ; 4 ; 50 ; 0.6647974809401848 ; 0.7000212669370219
24 ; 4 ; 100 ; 0.6273077210318772 ; 0.6799327927637121
24 ; 4 ; 200 ; 0.5735833680527106 ; 0.713123021332588
24 ; 4 ; 300 ; 0.5310424730878736 ; 0.7319291618222498
24 ; 4 ; 400 ; 0.5121519771968512 ; 0.7426470936291795
24 ; 4 ; 500 ; 0.45833702681437727 ; 0.760695929784664
24 ; 4 ; 700 ; 0.3823981107983259 ; 0.8110128300467163
24 ; 4 ; 1000 ; 0.316902868233786 ; 0.9784741909060913
24 ; 8 ; 10 ; 0.7168178800339963 ; 0.7142055772288474
24 ; 8 ; 20 ; 0.6915776585104363 ; 0.6966031707206783
24 ; 8 ; 50 ; 0.6624870426786429 ; 0.6943057649576037
24 ; 8 ; 100 ; 0.5796493503455782 ; 0.706881590407762
24 ; 8 ; 200 ; 0.5262553866454068 ; 0.7256603678428089
24 ; 8 ; 300 ; 0.40089112034990504 ; 0.8082613395725899
24 ; 8 ; 400 ; 0.3630691670731761 ; 0.8182951781178744
24 ; 8 ; 500 ; 0.38468785024273017 ; 0.840320205509491
24 ; 8 ; 700 ; 0.27966657727010125 ; 0.9082306320597844
24 ; 8 ; 1000 ; 0.15692939426684857 ; 1.043273501481311
24 ; 12 ; 10 ; 0.7023962866571314 ; 0.706828890256795
24 ; 12 ; 20 ; 0.6887313050934161 ; 0.721396354807975
24 ; 12 ; 50 ; 0.6596557945135578 ; 0.6968427836889299
24 ; 12 ; 100 ; 0.5956815204620631 ; 0.6940143676393874
24 ; 12 ; 200 ; 0.4709873787147242 ; 0.7476336520655346
24 ; 12 ; 300 ; 0.42923014347180044 ; 0.76931354192207
24 ; 12 ; 400 ; 0.35937192492600345 ; 0.8429628520911143
24 ; 12 ; 500 ; 0.30501544916505213 ; 0.894831213554899
24 ; 12 ; 700 ; 0.237354259292225 ; 0.974258858510985
24 ; 12 ; 1000 ; 0.08720929211507648 ; 1.1405457401511252
24 ; 16 ; 10 ; 0.7017067888333399 ; 0.700239559810009
24 ; 16 ; 20 ; 0.6840444370561392 ; 0.7024843219252361
24 ; 16 ; 50 ; 0.6428909101547945 ; 0.6938968861170984
24 ; 16 ; 100 ; 0.5881437585365826 ; 0.7057216086261551
24 ; 16 ; 200 ; 0.49212839038553235 ; 0.7425057577771607
24 ; 16 ; 300 ; 0.4627524841735208 ; 0.7589528144396915
24 ; 16 ; 400 ; 0.3298306428889219 ; 0.8833811730720967
24 ; 16 ; 500 ; 0.31446743585497927 ; 0.8619146893675103
24 ; 16 ; 700 ; 0.22171945127499137 ; 1.0209921031690343
24 ; 16 ; 1000 ; 0.10363717850527328 ; 1.1155503431273555
29 ; 4 ; 10 ; 0.7386743633084747 ; 0.712669181353408
29 ; 4 ; 20 ; 0.7020631758915785 ; 0.7092407353357779
29 ; 4 ; 50 ; 0.6513915790146843 ; 0.6964547295389736
29 ; 4 ; 100 ; 0.6379991506635702 ; 0.6843750213024056
29 ; 4 ; 200 ; 0.5375578598223205 ; 0.7184070158962487
29 ; 4 ; 300 ; 0.5174345737742686 ; 0.7201872372126639
29 ; 4 ; 400 ; 0.4576424428003409 ; 0.8435995617500464
29 ; 4 ; 500 ; 0.40089654281153864 ; 0.8245129483151158
29 ; 4 ; 700 ; 0.3114430156222162 ; 0.9274394472233457
29 ; 4 ; 1000 ; 0.2497819505472604 ; 1.1173517323944877
29 ; 8 ; 10 ; 0.7059941001962023 ; 0.7260949231776023
29 ; 8 ; 20 ; 0.6811025345920981 ; 0.7054043921288765
29 ; 8 ; 50 ; 0.6526146565391081 ; 0.6856796470988213
29 ; 8 ; 100 ; 0.6006648502877636 ; 0.6758885905501868
29 ; 8 ; 200 ; 0.48382002877768904 ; 0.764001004081146
29 ; 8 ; 300 ; 0.3968929438176883 ; 0.8114505163730843
29 ; 8 ; 400 ; 0.31081241414850946 ; 0.9162763677670972
29 ; 8 ; 500 ; 0.2364642251308145 ; 1.0287617933419222
29 ; 8 ; 700 ; 0.15993990429137425 ; 0.9750631347461459
29 ; 8 ; 1000 ; 0.10841277786930363 ; 1.0974181620327093
29 ; 12 ; 10 ; 0.7069637804287673 ; 0.7008604193040492
29 ; 12 ; 20 ; 0.6825051252801158 ; 0.7118352861496101
29 ; 12 ; 50 ; 0.6425288451513063 ; 0.6919846989957534
29 ; 12 ; 100 ; 0.5840753555622599 ; 0.6836026700799591
29 ; 12 ; 200 ; 0.4734616172493056 ; 0.7295358082319756
29 ; 12 ; 300 ; 0.33453696152249474 ; 0.8538026835892384
29 ; 12 ; 400 ; 0.270560924463546 ; 0.9232288792580099
29 ; 12 ; 500 ; 0.2155751996332405 ; 0.9378215878125065

