,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_2003011506,1,69,1631,1004,12, ,0
1,0001_2003011512,1,76,1612,1004,12, ,0
2,0001_2003011518,1,82,1597,1004,15, ,0
3,0001_2003011600,1,87,1582,1004,15, ,0
4,0001_2003011606,1,94,1567,1004,15, ,0
5,0001_2003011612,1,102,1543,1004,15, ,0
6,0001_2003011618,1,110,1528,1004,15, ,0
7,0001_2003011700,1,117,1509,1004,15, ,0
8,0001_2003011706,1,124,1495,1002,15, ,0
9,0001_2003011712,1,129,1486,1002,15, ,0
10,0001_2003011718,1,132,1478,1002,15, ,0
11,0001_2003011800,1,136,1468,1000,15, ,0
12,0001_2003011806,2,141,1466,998,18, ,0
13,0001_2003011812,2,145,1468,998,18, ,0
14,0001_2003011818,2,147,1473,995,18, ,0
15,0001_2003011900,2,149,1479,995,18, ,0
16,0001_2003011906,2,152,1488,995,18, ,0
17,0001_2003011912,2,156,1500,995,18, ,0
18,0001_2003011918,2,162,1513,995,18, ,0
19,0001_2003012000,2,168,1524,995,18, ,0
20,0001_2003012006,2,172,1537,995,18, ,0
21,0001_2003012012,1,175,1549,1000,15, ,0
22,0001_2003012018,1,179,1561,1004,12, ,0
23,0001_2003012100,0,190,1570,1006,10, ,0
24,0002_2003041000,1,67,1601,1004,15, ,2
25,0002_2003041006,1,75,1597,1004,15, ,2
26,0002_2003041012,1,80,1589,1004,15, ,2
27,0002_2003041018,1,85,1581,1002,15, ,2
28,0002_2003041100,2,90,1574,1000,18, ,2
29,0002_2003041106,2,95,1564,998,18, ,2
30,0002_2003041112,2,98,1556,996,18, ,2
31,0002_2003041118,2,99,1550,996,18, ,2
32,0002_2003041200,2,99,1541,992,20, ,2
33,0002_2003041206,2,100,1532,990,23, ,2
34,0002_2003041212,2,101,1523,990,23, ,2
35,0002_2003041218,3,101,1515,985,25, ,2
36,0002_2003041300,3,102,1507,985,28, ,2
37,0002_2003041306,3,102,1499,980,30, ,2
38,0002_2003041312,3,102,1491,980,30, ,2
39,0002_2003041318,4,104,1483,975,33, ,2
40,0002_2003041400,4,104,1473,970,35, ,2
41,0002_2003041406,4,106,1462,965,40, ,2
42,0002_2003041412,4,108,1452,960,40, ,2
43,0002_2003041418,4,111,1438,960,40, ,2
44,0002_2003041500,5,115,1423,950,45, ,2
45,0002_2003041506,5,119,1409,950,45, ,2
46,0002_2003041512,5,123,1395,950,45, ,2
47,0002_2003041518,5,127,1383,940,50, ,2
48,0002_2003041600,6,131,1370,935,55, ,2
49,0002_2003041606,6,135,1361,935,55, ,2
50,0002_2003041612,5,138,1352,940,50, ,2
51,0002_2003041618,5,139,1344,940,50, ,2
52,0002_2003041700,5,140,1337,950,45, ,2
53,0002_2003041706,5,139,1329,950,45, ,2
54,0002_2003041712,5,137,1321,950,45, ,2
55,0002_2003041718,5,136,1313,950,45, ,2
56,0002_2003041800,5,135,1306,950,45, ,2
57,0002_2003041806,5,135,1300,950,45, ,2
58,0002_2003041812,5,136,1295,950,45, ,2
59,0002_2003041818,5,139,1291,950,45, ,2
60,0002_2003041900,5,141,1288,950,45, ,2
61,0002_2003041906,5,147,1283,950,45, ,2
62,0002_2003041912,4,151,1279,960,40, ,2
63,0002_2003041918,4,157,1273,960,40, ,2
64,0002_2003042000,4,162,1268,960,40, ,2
65,0002_2003042006,4,167,1261,960,40, ,2
66,0002_2003042012,5,171,1256,950,45, ,2
67,0002_2003042018,5,179,1251,950,45, ,2
68,0002_2003042100,5,183,1246,950,45, ,2
69,0002_2003042106,4,188,1243,960,40, ,2
70,0002_2003042112,4,192,1242,970,35, ,2
71,0002_2003042118,4,196,1241,970,35, ,2
72,0002_2003042200,3,201,1240,980,28, ,2
73,0002_2003042206,3,204,1234,985,28, ,2
74,0002_2003042212,3,206,1231,985,25, ,2
75,0002_2003042218,2,207,1229,990,23, ,2
76,0002_2003042300,2,207,1225,995,23, ,2
77,0002_2003042306,2,208,1224,995,20, ,2
78,0002_2003042312,2,210,1224,995,20, ,2
79,0002_2003042318,2,213,1223,998,18, ,2
80,0002_2003042400,2,220,1225,998,18, ,2
81,0002_2003042406,2,231,1230,998,18, ,2
82,0002_2003042412,2,248,1239,998,18, ,2
83,0002_2003042418,2,267,1253,998,18, ,2
84,0002_2003042500,1,290,1272,998,15, ,2
85,0002_2003042506,1,321,1297,1000,15, ,2
86,0003_2003051718,1,73,1277,1004,12, ,3
87,0003_2003051800,1,76,1285,1004,12, ,3
88,0003_2003051806,1,78,1295,1002,15, ,3
89,0003_2003051812,1,82,1302,1002,15, ,3
90,0003_2003051818,1,85,1306,1002,15, ,3
91,0003_2003051900,1,90,1310,1002,15, ,3
92,0003_2003051906,1,97,1315,1002,15, ,3
93,0003_2003051912,1,103,1317,1002,15, ,3
94,0003_2003051918,1,112,1312,1002,15, ,3
95,0003_2003052000,1,120,1308,1002,15, ,3
96,0003_2003052006,1,128,1307,1004,12, ,3
97,0003_2003052012,1,136,1300,1006,12, ,3
98,0003_2003052018,1,150,1290,1006,12, ,3
99,0003_2003052100,1,150,1290,1006,12, ,3
100,0003_2003052106,1,150,1290,1006,12, ,3
101,0004_2003051900,1,71,1503,1006,12, ,0
102,0004_2003051906,1,71,1503,1004,15, ,0
103,0004_2003051912,1,71,1503,1004,15, ,0
104,0004_2003051918,1,71,1503,1004,15, ,0
105,0004_2003052000,1,73,1509,1004,15, ,0
106,0004_2003052006,1,77,1510,1000,15, ,0
107,0004_2003052012,2,81,1507,998,18, ,0
108,0004_2003052018,2,86,1506,995,20, ,0
109,0004_2003052100,2,89,1504,995,23, ,0
110,0004_2003052106,3,94,1504,990,25, ,0
111,0004_2003052112,3,100,1505,990,25, ,0
112,0004_2003052118,3,108,1506,985,28, ,0
113,0004_2003052200,3,113,1508,980,30, ,0
114,0004_2003052206,3,126,1512,980,30, ,0
115,0004_2003052212,3,133,1514,980,30, ,0
116,0004_2003052218,3,144,1514,980,30, ,0
117,0004_2003052300,4,150,1512,975,35, ,0
118,0004_2003052306,4,156,1512,970,35, ,0
119,0004_2003052312,4,165,1515,965,40, ,0
120,0004_2003052318,4,174,1516,965,40, ,0
121,0004_2003052400,4,183,1516,965,40, ,0
122,0004_2003052406,4,193,1521,965,40, ,0
123,0004_2003052412,4,200,1525,965,40, ,0
124,0004_2003052418,4,212,1540,965,40, ,0
125,0004_2003052500,4,224,1548,965,40, ,0
126,0004_2003052506,4,238,1558,970,35, ,0
127,0004_2003052512,4,251,1568,970,35, ,0
128,0004_2003052518,4,268,1577,975,33, ,0
129,0004_2003052600,3,282,1586,980,30, ,0
130,0004_2003052606,3,298,1606,985,28, ,0
131,0004_2003052612,2,309,1625,990,23, ,0
132,0004_2003052618,2,323,1649,990,23, ,0
133,0004_2003052700,2,338,1669,995,20, ,0
134,0004_2003052706,9,348,1695,996,15, ,0
135,0004_2003052712,9,356,1719,996,15, ,0
136,0004_2003052718,9,358,1744,1000,15, ,0
137,0005_2003052506,1,165,1185,1000,15, ,1
138,0005_2003052512,1,163,1183,1000,15, ,1
139,0005_2003052518,1,160,1181,1000,15, ,1
140,0005_2003052600,2,158,1184,995,18, ,1
141,0005_2003052606,2,160,1187,995,20, ,1
142,0005_2003052612,2,161,1191,990,23, ,1
143,0005_2003052618,2,162,1193,990,23, ,1
144,0005_2003052700,3,162,1198,990,25, ,1
145,0005_2003052706,2,163,1208,992,20, ,1
146,0005_2003052712,2,168,1219,992,20, ,1
147,0005_2003052718,2,175,1226,990,20, ,1
148,0005_2003052800,2,187,1237,995,18, ,1
149,0005_2003052806,2,195,1241,995,18, ,1
150,0005_2003052812,2,204,1245,995,18, ,1
151,0005_2003052818,2,210,1251,995,18, ,1
152,0005_2003052900,2,219,1258,995,18, ,1
153,0005_2003052906,2,223,1269,995,18, ,1
154,0005_2003052912,2,231,1282,995,20, ,1
155,0005_2003052918,3,243,1293,985,25, ,1
156,0005_2003053000,3,256,1302,985,25, ,1
157,0005_2003053006,3,274,1308,985,25, ,1
158,0005_2003053012,3,298,1314,985,25, ,1
159,0005_2003053018,2,320,1323,990,23, ,1
160,0005_2003053100,2,339,1332,990,23, ,1
161,0005_2003053106,1,350,1344,990,15, ,1
162,0005_2003053112,1,361,1354,992,15, ,1
163,0006_2003053000,1,168,1188,1002,12, ,1
164,0006_2003053006,1,167,1185,1002,12, ,1
165,0006_2003053012,1,166,1180,1000,15, ,1
166,0006_2003053018,1,165,1176,1000,15, ,1
167,0006_2003053100,1,167,1172,1000,15, ,1
168,0006_2003053106,1,168,1170,998,15, ,1
169,0006_2003053112,1,169,1167,998,15, ,1
170,0006_2003053118,1,171,1167,998,15, ,1
171,0006_2003060100,1,167,1172,998,15, ,1
172,0006_2003060106,1,176,1175,998,15, ,1
173,0006_2003060112,2,183,1182,995,20, ,1
174,0006_2003060118,2,195,1189,990,23, ,1
175,0006_2003060200,2,204,1194,990,23, ,1
176,0006_2003060206,3,207,1200,990,25, ,1
177,0006_2003060212,3,213,1216,990,25, ,1
178,0006_2003060218,2,222,1233,990,23, ,1
179,0006_2003060300,2,227,1249,995,20, ,1
180,0006_2003060306,2,237,1275,995,20, ,1
181,0006_2003060312,2,257,1304,995,20, ,1
182,0006_2003060318,2,276,1327,995,20, ,1
183,0006_2003060400,9,292,1352,995,20, ,1
184,0006_2003060406,9,303,1369,1000,15, ,1
185,0006_2003060412,9,315,1394,1000,15, ,1
186,0006_2003060418,9,331,1418,1002,12, ,1
187,0007_2003061200,0,91,1369,1008,10, ,1
188,0007_2003061206,1,101,1351,1006,12, ,1
189,0007_2003061212,1,107,1341,1006,12, ,1
190,0007_2003061218,1,110,1334,1006,12, ,1
191,0007_2003061300,1,112,1323,1004,15, ,1
192,0007_2003061306,1,113,1314,1002,15, ,1
193,0007_2003061312,2,114,1295,998,18, ,1
194,0007_2003061318,2,113,1283,998,18, ,1
195,0007_2003061400,2,114,1275,995,20, ,1
196,0007_2003061406,2,124,1269,995,20, ,1
197,0007_2003061412,2,124,1263,995,20, ,1
198,0007_2003061418,2,131,1259,995,20, ,1
199,0007_2003061500,2,141,1256,995,20, ,1
200,0007_2003061506,2,150,1254,990,23, ,1
