,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_1987010900,1,72,1491,1004,12, ,0
1,0001_1987010906,1,76,1478,1004,12, ,0
2,0001_1987010912,1,80,1463,1002,15, ,0
3,0001_1987010918,2,85,1448,995,20, ,0
4,0001_1987011000,3,88,1433,989,25, ,0
5,0001_1987011006,3,92,1420,986,25, ,0
6,0001_1987011012,4,95,1407,977,35, ,0
7,0001_1987011018,4,98,1393,968,40, ,0
8,0001_1987011100,5,102,1380,955,45, ,0
9,0001_1987011106,5,104,1369,955,45, ,0
10,0001_1987011112,5,107,1359,964,45, ,0
11,0001_1987011118,4,109,1349,970,40, ,0
12,0001_1987011200,4,110,1340,980,35, ,0
13,0001_1987011206,4,113,1333,975,35, ,0
14,0001_1987011212,3,117,1327,978,30, ,0
15,0001_1987011218,3,118,1321,985,30, ,0
16,0001_1987011300,3,113,1316,991,25, ,0
17,0001_1987011306,3,105,1314,991,25, ,0
18,0001_1987011312,2,100,1315,995,20, ,0
19,0001_1987011318,2,95,1318,995,20, ,0
20,0002_1987041000,1,70,1460,1006,12, ,0
21,0002_1987041006,1,74,1452,1002,15, ,0
22,0002_1987041012,1,80,1445,1002,15, ,0
23,0002_1987041018,2,86,1437,1000,20, ,0
24,0002_1987041100,2,93,1429,998,20, ,0
25,0002_1987041106,2,98,1423,998,20, ,0
26,0002_1987041112,2,101,1419,998,20, ,0
27,0002_1987041118,1,105,1411,1000,15, ,0
28,0002_1987041200,1,110,1403,1002,15, ,0
29,0002_1987041206,1,112,1392,1004,12, ,0
30,0002_1987041212,1,113,1384,1004,12, ,0
31,0002_1987041218,1,114,1377,1004,12, ,0
32,0002_1987041300,1,114,1370,1004,12, ,0
33,0002_1987041306,1,113,1361,1006,12, ,0
34,0002_1987041312,1,113,1350,1006,12, ,0
35,0003_1987061612,1,172,1180,1002,12, ,0
36,0003_1987061618,1,175,1175,1002,12, ,0
37,0003_1987061700,1,178,1170,1000,12, ,0
38,0003_1987061706,1,181,1166,998,15, ,0
39,0003_1987061712,1,183,1161,995,15, ,0
40,0003_1987061718,2,190,1156,995,20, ,0
41,0003_1987061800,3,195,1150,992,25, ,0
42,0003_1987061806,3,199,1145,992,25, ,0
43,0003_1987061812,3,203,1135,990,25, ,0
44,0003_1987061818,3,207,1126,990,25, ,0
45,0003_1987061900,3,213,1119,983,30, ,0
46,0003_1987061906,4,220,1107,982,35, ,0
47,0003_1987061912,2,224,1097,990,20, ,0
