,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
39,0002_1991032006,1,44,1588,1002,15, ,0
40,0002_1991032012,1,50,1580,1002,15, ,0
41,0002_1991032018,1,56,1567,1002,15, ,0
42,0002_1991032100,1,60,1560,1002,15, ,0
43,0002_1991032106,1,65,1551,1002,15, ,0
44,0002_1991032112,1,73,1544,1000,15, ,0
45,0002_1991032118,1,83,1542,1000,15, ,0
46,0002_1991032200,2,98,1542,995,20, ,0
47,0002_1991032206,2,109,1538,995,20, ,0
48,0002_1991032212,2,119,1534,990,20, ,0
49,0002_1991032218,3,129,1529,985,25, ,0
50,0002_1991032300,3,136,1526,985,25, ,0
51,0002_1991032306,3,147,1523,980,30, ,0
52,0002_1991032312,3,157,1522,980,30, ,0
53,0002_1991032318,4,166,1527,970,35, ,0
54,0002_1991032400,4,174,1532,970,35, ,0
55,0002_1991032406,4,183,1539,970,35, ,0
56,0002_1991032412,4,193,1553,970,35, ,0
57,0002_1991032418,3,200,1559,980,30, ,0
58,0002_1991032500,3,206,1566,980,30, ,0
59,0002_1991032506,3,208,1573,985,25, ,0
60,0002_1991032512,2,208,1576,990,20, ,0
61,0002_1991032518,2,211,1577,995,20, ,0
62,0002_1991032600,1,216,1577,998,15, ,0
63,0002_1991032606,1,216,1577,998,15, ,0
64,0002_1991032612,1,216,1577,998,15, ,0
65,0002_1991032618,1,220,1581,1000,15, ,0
66,0002_1991032700,1,225,1585,1005,12, ,0
67,0002_1991032706,1,230,1590,1005,12, ,0
68,0003_1991042300,0,70,1310,1008,10, ,0
69,0003_1991042306,0,70,1310,1008,10, ,0
70,0003_1991042312,1,80,1300,1005,12, ,0
71,0003_1991042318,1,82,1290,1005,12, ,0
72,0003_1991042400,1,87,1277,1002,15, ,0
73,0003_1991042406,1,87,1265,1002,15, ,0
74,0003_1991042412,1,90,1252,1002,15, ,0
75,0003_1991042418,1,95,1241,1002,15, ,0
76,0003_1991042500,1,97,1227,1002,15, ,0
77,0003_1991042506,1,102,1215,1002,15, ,0
78,0003_1991042512,1,108,1205,1002,15, ,0
79,0003_1991042518,1,113,1193,1000,15, ,0
80,0003_1991042600,1,115,1180,1000,15, ,0
81,0003_1991042606,2,118,1165,998,20, ,0
82,0003_1991042612,2,126,1153,995,20, ,0
83,0003_1991042618,2,129,1143,995,20, ,0
84,0003_1991042700,3,132,1132,990,25, ,0
85,0003_1991042706,3,136,1125,990,25, ,0
86,0003_1991042712,3,145,1121,990,25, ,0
87,0003_1991042718,2,155,1114,995,20, ,0
88,0003_1991042800,1,170,1110,998,15, ,0
89,0003_1991042806,1,188,1102,1000,15, ,0
90,0003_1991042812,1,190,1093,1000,15, ,0
91,0003_1991042818,1,195,1080,1002,12, ,0
92,0004_1991050600,1,65,1515,1002,15, ,2
93,0004_1991050606,1,65,1510,1002,15, ,2
94,0004_1991050612,1,65,1510,1000,15, ,2
95,0004_1991050618,1,75,1507,998,15, ,2
96,0004_1991050700,2,80,1505,995,20, ,2
97,0004_1991050706,2,84,1498,995,20, ,2
98,0004_1991050712,2,87,1493,995,20, ,2
99,0004_1991050718,2,88,1488,995,20, ,2
100,0004_1991050800,2,90,1485,990,20, ,2
101,0004_1991050806,3,93,1478,985,25, ,2
102,0004_1991050812,3,95,1473,985,25, ,2
103,0004_1991050818,3,99,1468,980,30, ,2
104,0004_1991050900,4,105,1461,970,35, ,2
105,0004_1991050906,4,110,1452,960,40, ,2
106,0004_1991050912,4,112,1442,955,40, ,2
107,0004_1991050918,4,114,1432,950,40, ,2
108,0004_1991051000,5,117,1421,940,45, ,2
109,0004_1991051006,5,121,1409,935,50, ,2
110,0004_1991051012,5,124,1397,935,50, ,2
111,0004_1991051018,5,128,1384,935,50, ,2
112,0004_1991051100,5,130,1370,940,50, ,2
113,0004_1991051106,5,134,1356,940,50, ,2
114,0004_1991051112,5,137,1341,940,50, ,2
115,0004_1991051118,5,140,1328,940,50, ,2
116,0004_1991051200,6,144,1316,935,55, ,2
117,0004_1991051206,6,148,1306,925,60, ,2
118,0004_1991051212,6,153,1296,920,60, ,2
119,0004_1991051218,6,157,1285,920,60, ,2
120,0004_1991051300,6,159,1278,920,60, ,2
121,0004_1991051306,6,163,1271,920,60, ,2
122,0004_1991051312,6,167,1264,920,60, ,2
123,0004_1991051318,6,172,1258,920,60, ,2
124,0004_1991051400,6,177,1254,930,55, ,2
125,0004_1991051406,5,182,1250,940,50, ,2
126,0004_1991051412,5,190,1249,950,45, ,2
127,0004_1991051418,5,197,1248,950,45, ,2
128,0004_1991051500,4,205,1246,960,40, ,2
129,0004_1991051506,4,213,1249,960,40, ,2
130,0004_1991051512,4,223,1260,965,35, ,2
131,0004_1991051518,4,233,1269,970,35, ,2
132,0004_1991051600,3,243,1283,980,30, ,2
133,0004_1991051606,3,252,1305,980,30, ,2
134,0004_1991051612,3,264,1339,985,25, ,2
135,0004_1991051618,3,278,1371,985,25, ,2
136,0004_1991051700,2,296,1421,990,20, ,2
137,0004_1991051706,2,315,1480,990,20, ,2
138,0004_1991051712,1,365,1530,995,15, ,2
139,0005_1991061200,1,120,1275,1005,15, ,0
140,0005_1991061206,1,123,1270,1000,15, ,0
141,0005_1991061212,1,127,1264,1000,15, ,0
142,0005_1991061218,2,131,1259,995,20, ,0
143,0005_1991061300,2,134,1256,995,20, ,0
144,0005_1991061306,2,137,1251,990,20, ,0
145,0005_1991061312,3,138,1248,980,30, ,0
146,0005_1991061318,4,139,1244,970,35, ,0
147,0005_1991061400,4,141,1240,960,40, ,0
148,0005_1991061406,4,144,1235,955,40, ,0
149,0005_1991061412,4,147,1227,955,40, ,0
150,0005_1991061418,4,149,1220,960,40, ,0
151,0005_1991061500,4,152,1216,970,35, ,0
152,0005_1991061506,3,154,1213,980,30, ,0
153,0005_1991061512,3,162,1200,985,25, ,0
154,0005_1991061518,2,173,1198,990,20, ,0
155,0005_1991061600,1,188,1195,1000,15, ,0
156,0005_1991061606,1,200,1198,1000,15, ,0
157,0005_1991061612,1,207,1207,1000,15, ,0
158,0005_1991061618,1,213,1210,1002,15, ,0
159,0005_1991061700,1,220,1212,1002,15, ,0
160,0005_1991061706,1,225,1213,1002,15, ,0
161,0006_1991061400,1,110,1425,1008,12, ,0
162,0006_1991061406,1,110,1420,1006,12, ,0
163,0006_1991061412,1,110,1415,1006,12, ,0
164,0006_1991061418,1,111,1411,1006,12, ,0
165,0006_1991061500,1,113,1413,1006,12, ,0
166,0006_1991061506,1,113,1413,1005,12, ,0
167,0006_1991061512,1,113,1413,1005,12, ,0
168,0006_1991061518,1,114,1414,1002,15, ,0
169,0006_1991061600,1,115,1415,1002,15, ,0
170,0006_1991061606,1,115,1415,1002,15, ,0
171,0006_1991061612,1,120,1415,1002,15, ,0
172,0006_1991061618,1,125,1417,1002,15, ,0
173,0006_1991061700,1,128,1415,1002,15, ,0
174,0006_1991061706,1,129,1412,1002,15, ,0
175,0006_1991061712,1,132,1411,1002,15, ,0
176,0006_1991061718,1,135,1410,1002,15, ,0
177,0006_1991061800,1,137,1410,1002,15, ,0
178,0006_1991061806,1,140,1410,1002,15, ,0
179,0006_1991061812,1,145,1412,1005,12, ,0
180,0006_1991061818,1,145,1415,1005,12, ,0
181,0006_1991061900,1,145,1415,1005,12, ,0
182,0007_1991070812,0,130,1285,1006,9, ,0
183,0007_1991070818,0,133,1278,1006,9, ,0
184,0007_1991070900,0,135,1270,1006,9, ,0
185,0007_1991070906,0,135,1263,1002,10, ,0
186,0007_1991070912,1,135,1255,1000,12, ,0
187,0007_1991070918,1,135,1241,1000,15, ,0
188,0007_1991071000,1,136,1225,1000,15, ,0
189,0007_1991071006,1,137,1211,998,15, ,0
190,0007_1991071012,2,140,1200,995,20, ,0
191,0007_1991071018,2,145,1186,995,20, ,0
192,0007_1991071100,2,150,1170,990,20, ,0
193,0007_1991071106,3,154,1156,985,25, ,0
194,0007_1991071112,3,155,1148,985,25, ,0
195,0007_1991071118,3,158,1140,985,25, ,0
196,0007_1991071200,3,164,1132,980,30, ,0
197,0007_1991071206,3,171,1125,975,30, ,0
198,0007_1991071212,4,178,1120,970,35, ,0
199,0007_1991071218,5,186,1108,960,45, ,0
200,0007_1991071300,4,187,1099,965,40, ,0
201,0007_1991071306,3,193,1092,975,30, ,0
202,0007_1991071312,3,200,1087,975,30, ,0
203,0007_1991071318,3,205,1075,975,30, ,0
204,0007_1991071400,3,211,1066,980,30, ,0
205,0007_1991071406,3,214,1058,985,25, ,0
206,0007_1991071412,1,218,1049,995,15, ,0
207,0007_1991071418,1,222,1041,997,12, ,0
208,0007_1991071500,1,225,1030,1000,12, ,0
209,0008_1991071500,1,130,1380,1005,12, ,0
210,0008_1991071506,1,135,1371,1002,15, ,0
211,0008_1991071512,1,138,1361,1002,15, ,0
212,0008_1991071518,1,145,1349,1002,15, ,0
213,0008_1991071600,1,150,1338,1000,15, ,0
214,0008_1991071606,2,158,1330,995,20, ,0
215,0008_1991071612,2,171,1320,995,20, ,0
216,0008_1991071618,3,174,1308,990,25, ,0
217,0008_1991071700,3,176,1297,985,25, ,0
218,0008_1991071706,3,177,1285,980,30, ,0
219,0008_1991071712,4,182,1274,970,35, ,0
220,0008_1991071718,4,185,1264,960,35, ,0
221,0008_1991071800,4,194,1252,950,40, ,0
222,0008_1991071806,5,198,1240,945,45, ,0
223,0008_1991071812,5,207,1224,940,50, ,0
224,0008_1991071818,6,215,1208,930,55, ,0
225,0008_1991071900,5,225,1187,940,50, ,0
226,0008_1991071906,5,230,1173,945,45, ,0
227,0008_1991071912,3,234,1157,970,30, ,0
228,0008_1991071918,2,242,1145,990,20, ,0
229,0008_1991072000,1,250,1128,995,15, ,0
230,0008_1991072006,1,260,1110,995,12, ,0
231,0009_1991072000,1,115,1290,1005,15, ,0
232,0009_1991072006,1,125,1287,1005,15, ,0
233,0009_1991072012,1,134,1281,1005,15, ,0
234,0009_1991072018,1,142,1273,1005,15, ,0
235,0009_1991072100,1,148,1265,1002,15, ,0
236,0009_1991072106,1,154,1256,1000,15, ,0
237,0009_1991072112,2,157,1245,995,20, ,0
238,0009_1991072118,2,160,1237,990,20, ,0
239,0009_1991072200,3,167,1230,985,25, ,0
240,0009_1991072206,3,175,1221,985,25, ,0
241,0009_1991072212,3,187,1212,980,30, ,0
242,0009_1991072218,3,192,1200,980,30, ,0
243,0009_1991072300,3,200,1183,980,30, ,0
244,0009_1991072306,4,208,1165,975,35, ,0
245,0009_1991072312,4,212,1149,975,35, ,0
246,0009_1991072318,4,215,1141,975,35, ,0
247,0009_1991072400,3,220,1132,980,30, ,0
248,0009_1991072406,2,226,1123,990,20, ,0
249,0009_1991072412,1,228,1112,995,15, ,0
250,0009_1991072418,1,229,1101,998,15, ,0
251,0009_1991072500,1,237,1081,998,12, ,0
252,0009_1991072506,0,231,1064,996,10, ,0
253,0009_1991072512,0,226,1037,996,10, ,0
254,0009_1991072512,1,200,1050,996,12, ,0
255,0009_1991072518,1,205,1060,997,12, ,0
256,0009_1991072600,1,203,1050,998,12, ,0
257,0009_1991072606,1,204,1072,998,12, ,0
258,0009_1991072612,1,204,1072,998,12, ,0
259,0009_1991072618,1,208,1070,998,12, ,0
260,0009_1991072700,1,208,1070,998,12, ,0
261,0009_1991072706,1,210,1070,998,12, ,0
262,0009_1991072712,1,210,1070,997,12, ,0
263,0009_1991072718,1,210,1070,999,15, ,0
264,0009_1991072800,1,212,1078,999,12, ,0
265,0009_1991072806,0,215,1075,999,10, ,0
266,0009_1991072812,0,218,1075,998,10, ,0
267,0010_1991072112,1,120,1435,1006,12, ,0
268,0010_1991072118,1,121,1423,1005,12, ,0
269,0010_1991072200,1,123,1409,1002,15, ,0
270,0010_1991072206,1,123,1395,1002,15, ,0
271,0010_1991072212,1,124,1381,1002,15, ,0
272,0010_1991072218,1,127,1367,1002,15, ,0
273,0010_1991072300,1,130,1355,1002,15, ,0
274,0010_1991072306,1,133,1347,1002,15, ,0
275,0010_1991072312,1,136,1338,1002,15, ,0
276,0010_1991072318,1,138,1330,1000,15, ,0
277,0010_1991072400,2,144,1320,998,20, ,0
278,0010_1991072406,2,152,1312,990,20, ,0
279,0010_1991072412,2,155,1310,990,20, ,0
280,0010_1991072418,3,159,1307,985,25, ,0
281,0010_1991072500,3,170,1302,985,25, ,0
282,0010_1991072506,3,186,1297,980,30, ,0
283,0010_1991072512,3,195,1290,975,30, ,0
284,0010_1991072518,4,203,1285,970,35, ,0
285,0010_1991072600,4,213,1280,970,35, ,0
286,0010_1991072606,4,223,1275,970,35, ,0
287,0010_1991072612,4,232,1270,970,35, ,0
288,0010_1991072618,4,237,1267,960,40, ,0
289,0010_1991072700,4,244,1263,960,40, ,0
290,0010_1991072706,4,251,1264,960,40, ,0
291,0010_1991072712,4,261,1266,955,40, ,0
292,0010_1991072718,4,271,1268,955,40, ,0
293,0010_1991072800,4,284,1269,955,40, ,0
294,0010_1991072806,4,294,1270,950,40, ,0
295,0010_1991072812,4,306,1273,950,40, ,0
296,0010_1991072818,4,318,1273,950,40, ,0
297,0010_1991072900,4,329,1280,950,40, ,0
298,0010_1991072906,4,343,1290,960,35, ,0
299,0010_1991072912,3,360,1306,970,30, ,0
300,0010_1991072918,3,377,1317,970,30, ,0
301,0010_1991073000,3,396,1335,980,25, ,0
302,0010_1991073006,2,415,1351,985,20, ,0
303,0010_1991073012,1,430,1372,995,15, ,0
304,0011_1991080800,0,240,1630,1002,10, ,0
305,0011_1991080806,0,247,1622,1002,10, ,0
306,0011_1991080812,0,255,1614,1002,10, ,0
307,0011_1991080818,0,264,1605,1002,10, ,0
308,0011_1991080900,0,275,1598,1002,10, ,0
309,0011_1991080906,1,283,1591,1000,15, ,0
310,0011_1991080912,1,292,1584,1000,15, ,0
311,0011_1991080918,1,303,1578,1000,15, ,0
312,0011_1991081000,1,318,1570,1000,15, ,0
313,0011_1991081006,1,337,1563,1000,15, ,0
314,0011_1991081012,1,354,1566,1000,15, ,0
315,0011_1991081018,1,375,1580,1000,15, ,0
316,0011_1991081100,1,393,1596,1000,15, ,0
317,0012_1991081000,1,217,1593,1002,12, ,0
318,0012_1991081006,1,222,1585,1002,12, ,0
319,0012_1991081012,1,228,1579,1000,15, ,0
320,0012_1991081018,1,236,1572,1000,15, ,0
321,0012_1991081100,1,240,1564,1000,15, ,0
322,0012_1991081106,2,247,1551,995,20, ,0
323,0012_1991081112,2,251,1537,995,20, ,0
324,0012_1991081118,2,254,1522,990,20, ,0
325,0012_1991081200,2,260,1508,990,20, ,0
326,0012_1991081206,3,267,1496,985,25, ,0
327,0012_1991081212,3,270,1482,985,25, ,0
328,0012_1991081218,3,271,1466,985,25, ,0
329,0012_1991081300,3,272,1455,985,25, ,0
330,0012_1991081306,3,274,1442,985,25, ,0
331,0012_1991081312,3,276,1431,980,30, ,0
332,0012_1991081318,3,272,1418,980,30, ,0
333,0012_1991081400,4,267,1408,975,35, ,0
334,0012_1991081406,4,267,1395,970,35, ,0
335,0012_1991081412,4,267,1383,970,35, ,0
336,0012_1991081418,4,265,1366,970,35, ,0
337,0012_1991081500,4,265,1354,970,35, ,0
338,0012_1991081506,4,264,1340,970,35, ,0
339,0012_1991081512,4,265,1322,970,35, ,0
340,0012_1991081518,4,261,1301,970,35, ,0
341,0012_1991081600,3,257,1290,975,30, ,0
342,0012_1991081606,3,254,1275,975,30, ,0
343,0012_1991081612,3,254,1262,975,30, ,0
344,0012_1991081618,3,252,1250,980,30, ,0
345,0012_1991081700,3,251,1242,985,25, ,0
346,0012_1991081706,3,250,1233,985,25, ,0
347,0012_1991081712,3,251,1226,980,30, ,0
348,0012_1991081718,3,252,1220,980,30, ,0
349,0012_1991081800,3,255,1210,985,30, ,0
350,0012_1991081806,3,252,1201,990,25, ,0
351,0012_1991081812,2,248,1197,995,20, ,0
352,0012_1991081818,1,243,1193,1000,15, ,0
353,0012_1991081900,1,238,1189,1000,12, ,0
354,0012_1991081906,1,235,1185,1000,12, ,0
355,0013_1991081112,0,165,1236,1004,10, ,1
356,0013_1991081118,0,170,1230,1002,10, ,1
357,0013_1991081200,1,178,1228,1000,12, ,1
358,0013_1991081206,1,183,1223,1000,12, ,1
359,0013_1991081212,1,186,1215,1000,12, ,1
360,0013_1991081218,1,188,1208,1000,15, ,1
361,0013_1991081300,1,190,1202,1000,15, ,1
362,0013_1991081306,1,189,1197,998,15, ,1
363,0013_1991081312,2,188,1190,995,20, ,1
364,0013_1991081318,2,189,1186,995,20, ,1
365,0013_1991081400,3,192,1181,985,25, ,1
366,0013_1991081406,3,194,1173,985,25, ,1
367,0013_1991081412,3,198,1167,980,30, ,1
368,0013_1991081418,3,199,1155,975,30, ,1
369,0013_1991081500,4,202,1146,970,35, ,1
370,0013_1991081506,4,204,1139,970,35, ,1
371,0013_1991081512,4,206,1128,965,40, ,1
372,0013_1991081518,4,204,1115,960,40, ,1
373,0013_1991081600,5,204,1104,960,45, ,1
374,0013_1991081606,4,198,1095,965,40, ,1
375,0013_1991081612,4,190,1090,970,35, ,1
376,0013_1991081618,4,185,1081,970,35, ,1
377,0013_1991081700,3,181,1075,980,30, ,1
378,0013_1991081706,3,180,1067,980,25, ,1
379,0013_1991081712,1,178,1057,985,15, ,1
380,0013_1991081718,1,178,1049,985,15, ,1
381,0014_1991081512,1,211,1490,1000,12, ,0
382,0014_1991081518,1,216,1481,998,12, ,0
383,0014_1991081600,1,223,1473,995,15, ,0
384,0014_1991081606,2,232,1467,990,20, ,0
385,0014_1991081612,2,242,1461,990,20, ,0
386,0014_1991081618,2,249,1450,990,20, ,0
387,0014_1991081700,3,250,1437,985,25, ,0
388,0014_1991081706,3,256,1427,985,25, ,0
389,0014_1991081712,3,258,1412,985,25, ,0
390,0014_1991081718,3,259,1400,985,25, ,0
391,0014_1991081800,3,261,1390,980,30, ,0
392,0014_1991081806,3,262,1380,975,30, ,0
393,0014_1991081812,3,263,1373,975,30, ,0
394,0014_1991081818,3,267,1369,975,30, ,0
395,0014_1991081900,3,272,1358,975,30, ,0
396,0014_1991081906,3,270,1350,975,30, ,0
397,0014_1991081912,3,273,1345,975,30, ,0
398,0014_1991081918,3,277,1341,975,30, ,0
399,0014_1991082000,3,281,1337,975,30, ,0
400,0014_1991082006,3,282,1328,975,30, ,0
401,0014_1991082012,3,280,1318,975,30, ,0
402,0014_1991082018,3,283,1309,975,30, ,0
403,0014_1991082100,3,286,1304,975,30, ,0
404,0014_1991082106,3,290,1301,975,30, ,0
405,0014_1991082112,3,294,1297,975,30, ,0
406,0014_1991082118,3,298,1296,975,30, ,0
407,0014_1991082200,3,305,1294,975,30, ,0
408,0014_1991082206,3,313,1293,975,30, ,0
409,0014_1991082212,3,319,1290,980,25, ,0
410,0014_1991082218,3,327,1287,980,25, ,0
411,0014_1991082300,3,336,1283,985,25, ,0
412,0014_1991082306,2,346,1277,990,20, ,0
413,0014_1991082312,2,356,1266,990,20, ,0
414,0014_1991082318,2,358,1254,990,20, ,0
415,0014_1991082400,1,355,1243,995,15, ,0
416,0014_1991082406,1,351,1229,995,15, ,0
417,0014_1991082412,1,350,1215,998,15, ,0
418,0014_1991082418,1,350,1205,1000,12, ,0
419,0015_1991082312,1,273,1460,996,12, ,0
420,0015_1991082318,1,270,1452,996,12, ,0
421,0015_1991082400,1,267,1445,995,15, ,0
422,0015_1991082406,1,267,1438,995,15, ,0
423,0015_1991082412,1,269,1432,995,15, ,0
424,0015_1991082418,1,270,1422,995,15, ,0
425,0015_1991082500,1,270,1412,995,15, ,0
426,0015_1991082506,1,268,1405,995,15, ,0
427,0015_1991082512,1,269,1397,995,15, ,0
428,0015_1991082518,1,270,1389,995,15, ,0
429,0015_1991082600,1,270,1380,995,15, ,0
430,0015_1991082606,1,270,1370,995,15, ,0
431,0015_1991082612,1,270,1362,995,15, ,0
432,0015_1991082618,1,272,1355,995,15, ,0
433,0015_1991082700,1,275,1346,995,15, ,0
434,0015_1991082706,1,278,1337,995,15, ,0
435,0015_1991082712,2,283,1326,995,20, ,0
436,0015_1991082718,2,288,1318,995,20, ,0
437,0015_1991082800,2,298,1308,995,20, ,0
438,0015_1991082806,2,304,1297,995,20, ,0
439,0015_1991082812,2,314,1292,995,20, ,0
440,0015_1991082818,1,325,1287,998,15, ,0
441,0015_1991082900,1,331,1287,998,15, ,0
442,0015_1991082906,1,341,1289,1000,12, ,0
443,0016_1991082818,1,240,1330,1000,12, ,1
444,0016_1991082900,1,252,1330,1000,12, ,1
445,0016_1991082906,1,262,1330,995,15, ,1
446,0016_1991082912,1,273,1331,995,15, ,1
447,0016_1991082918,1,285,1336,995,15, ,1
448,0016_1991083000,2,295,1342,990,20, ,1
449,0016_1991083006,2,310,1352,990,20, ,1
450,0016_1991083012,2,328,1365,990,20, ,1
451,0016_1991083018,2,348,1380,990,20, ,1
452,0016_1991083100,2,361,1397,990,20, ,1
453,0016_1991083106,1,383,1422,995,15, ,1
454,0016_1991083112,9,410,1450,995,15, ,1
455,0016_1991083118,9,430,1490,995,15, ,1
456,0016_1991090100,9,440,1550,995,15, ,1
457,0016_1991090106,9,450,1590,995,15, ,1
458,0016_1991090112,9,460,1630,990,15, ,1
459,0016_1991090118,9,470,1670,990,15, ,1
460,0017_1991090206,1,75,1555,1002,15, ,1
461,0017_1991090212,1,79,1546,1000,15, ,1
462,0017_1991090218,1,86,1544,1000,15, ,1
463,0017_1991090300,2,95,1540,995,20, ,1
464,0017_1991090306,2,102,1535,995,20, ,1
465,0017_1991090312,2,106,1528,990,20, ,1
466,0017_1991090318,2,110,1520,990,20, ,1
467,0017_1991090400,3,115,1508,985,25, ,1
468,0017_1991090406,3,122,1500,985,25, ,1
469,0017_1991090412,3,130,1490,985,25, ,1
470,0017_1991090418,3,139,1485,985,25, ,1
471,0017_1991090500,3,147,1480,985,25, ,1
472,0017_1991090506,3,161,1476,980,30, ,1
473,0017_1991090512,4,175,1470,970,35, ,1
474,0017_1991090518,4,192,1459,970,35, ,1
475,0017_1991090600,4,207,1454,970,35, ,1
476,0017_1991090606,4,223,1440,965,40, ,1
477,0017_1991090612,4,233,1424,960,40, ,1
478,0017_1991090618,5,244,1411,950,45, ,1
479,0017_1991090700,5,255,1400,950,45, ,1
480,0017_1991090706,5,262,1391,950,45, ,1
481,0017_1991090712,5,273,1381,940,50, ,1
482,0017_1991090718,5,282,1376,940,50, ,1
483,0017_1991090800,5,290,1372,940,50, ,1
484,0017_1991090806,5,303,1375,950,45, ,1
485,0017_1991090812,5,311,1382,950,45, ,1
486,0017_1991090818,4,321,1391,960,40, ,1
487,0017_1991090900,4,328,1406,960,40, ,1
488,0017_1991090906,4,339,1424,960,40, ,1
489,0017_1991090912,4,348,1452,965,35, ,1
490,0017_1991090918,4,358,1482,965,35, ,1
491,0017_1991091000,4,372,1518,965,35, ,1
492,0017_1991091006,3,386,1553,975,30, ,1
493,0017_1991091012,9,396,1590,980,25, ,1
494,0017_1991091018,9,400,1620,985,20, ,1
495,0017_1991091100,9,410,1660,990,15, ,1
496,0017_1991091106,9,430,1690,990,15, ,1
497,0018_1991090212,1,175,1193,1002,15, ,0
498,0018_1991090218,1,175,1193,1002,15, ,0
499,0018_1991090300,1,180,1190,1000,15, ,0
500,0018_1991090306,1,185,1187,1000,15, ,0
501,0018_1991090312,1,188,1184,1000,15, ,0
502,0018_1991090318,1,193,1182,1000,15, ,0
503,0018_1991090400,2,198,1177,995,20, ,0
504,0018_1991090406,2,200,1168,995,20, ,0
505,0018_1991090412,2,201,1158,995,20, ,0
506,0018_1991090418,2,202,1150,990,20, ,0
507,0018_1991090500,2,203,1145,990,20, ,0
508,0018_1991090506,3,204,1143,985,25, ,0
509,0018_1991090512,3,205,1145,985,25, ,0
510,0018_1991090518,3,206,1150,985,25, ,0
511,0018_1991090600,3,212,1154,985,25, ,0
512,0018_1991090606,3,220,1156,980,30, ,0
513,0018_1991090612,3,226,1154,980,30, ,0
514,0018_1991090618,3,230,1148,985,25, ,0
515,0018_1991090700,1,236,1145,990,12,20,0
516,0018_1991090706,1,245,1140,994,12,20,0
517,0018_1991090712,1,250,1137,995,12,20,0
518,0018_1991090718,1,252,1132,998,12,20,0
519,0018_1991090800,1,252,1132,1002,12,20,0
520,0019_1991091000,1,140,1410,1005,12, ,1
521,0019_1991091006,1,150,1404,1005,12, ,1
522,0019_1991091012,1,164,1395,1002,15, ,1
523,0019_1991091018,1,180,1383,1002,15, ,1
524,0019_1991091100,1,191,1362,1000,15, ,1
525,0019_1991091106,2,202,1345,990,20, ,1
526,0019_1991091112,2,211,1332,990,20, ,1
527,0019_1991091118,3,222,1319,985,25, ,1
528,0019_1991091200,3,229,1305,985,25, ,1
529,0019_1991091206,3,240,1293,980,30, ,1
530,0019_1991091212,3,250,1285,980,30, ,1
531,0019_1991091218,3,256,1279,980,30, ,1
532,0019_1991091300,4,267,1276,960,40, ,1
533,0019_1991091306,4,283,1279,955,40, ,1
534,0019_1991091312,4,299,1284,955,40, ,1
535,0019_1991091318,4,319,1291,955,40, ,1
536,0019_1991091400,4,340,1310,970,35, ,1
537,0019_1991091406,3,362,1344,980,30, ,1
538,0019_1991091412,2,380,1400,990,20, ,1
539,0019_1991091418,9,390,1450,1000,15, ,1
540,0019_1991091500,9,405,1510,1000,15, ,1
541,0019_1991091506,9,410,1560,1002,15, ,1
542,0019_1991091512,9,410,1620,1004,12, ,1
543,0019_1991091518,9,410,1660,1004,12, ,1
544,0019_1991091600,9,410,1700,1002,12, ,1
545,0019_1991091606,9,410,1750,1000,12, ,1
546,0020_1991091300,1,127,1714,1008,12, ,1
547,0020_1991091306,1,125,1705,1008,12, ,1
548,0020_1991091312,1,125,1700,1008,12, ,1
549,0020_1991091318,1,126,1693,1008,12, ,1
