,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_2010032206,1,79,1426,1004,15, ,0
1,0001_2010032212,1,84,1418,1004,15, ,0
2,0001_2010032218,1,89,1407,1002,15, ,0
3,0001_2010032300,1,95,1396,1002,15, ,0
4,0001_2010032306,1,101,1387,1002,15, ,0
5,0001_2010032312,1,106,1374,1002,15, ,0
6,0001_2010032318,1,109,1364,1002,15, ,0
7,0001_2010032400,1,116,1355,1000,15, ,0
8,0001_2010032406,1,123,1345,1000,15, ,0
9,0001_2010032412,2,133,1334,998,18, ,0
10,0001_2010032418,2,141,1326,998,18, ,0
11,0001_2010032500,2,148,1323,998,18, ,0
12,0001_2010032506,2,154,1321,998,18, ,0
13,0001_2010032512,2,162,1321,998,18, ,0
14,0001_2010032518,2,170,1322,998,18, ,0
15,0001_2010032600,2,174,1316,1000,18, ,0
16,0001_2010032606,1,176,1318,1004,15, ,0
17,0001_2010032612,1,177,1321,1006,13, ,0
18,0002_2010071112,1,136,1326,1006,13, ,0
19,0002_2010071118,1,140,1318,1002,15, ,0
20,0002_2010071200,2,143,1304,998,18, ,0
21,0002_2010071206,3,142,1293,990,25, ,0
22,0002_2010071212,3,143,1277,980,30, ,0
23,0002_2010071218,4,143,1264,975,33, ,0
24,0002_2010071300,4,143,1248,970,35, ,0
25,0002_2010071306,4,143,1235,970,35, ,0
26,0002_2010071312,4,145,1223,970,35, ,0
27,0002_2010071318,3,144,1211,980,30, ,0
28,0002_2010071400,3,147,1197,980,30, ,0
29,0002_2010071406,3,154,1184,990,25, ,0
30,0002_2010071412,3,160,1176,990,25, ,0
31,0002_2010071418,3,162,1162,990,25, ,0
32,0002_2010071500,3,163,1150,990,25, ,0
33,0002_2010071506,3,165,1138,980,30, ,0
34,0002_2010071512,4,167,1130,975,33, ,0
35,0002_2010071518,4,169,1120,970,35, ,0
36,0002_2010071600,4,171,1111,970,35, ,0
37,0002_2010071606,4,177,1103,970,35, ,0
38,0002_2010071612,4,182,1096,970,35, ,0
39,0002_2010071618,4,185,1087,975,33, ,0
40,0002_2010071700,3,192,1078,980,30, ,0
41,0002_2010071706,3,199,1072,985,28, ,0
42,0002_2010071712,3,205,1066,990,25, ,0
43,0002_2010071718,2,210,1061,995,20, ,0
44,0002_2010071800,1,212,1051,1000,15, ,0
45,0003_2010071706,1,158,1231,1008,15, ,0
46,0003_2010071712,1,155,1228,1008,15, ,0
47,0003_2010071718,1,153,1225,1008,15, ,0
48,0003_2010071800,1,152,1221,1008,15, ,0
49,0003_2010071806,1,152,1212,1006,15, ,0
50,0003_2010071812,1,149,1200,1006,15, ,0
51,0003_2010071818,1,149,1190,1004,15, ,0
52,0003_2010071900,1,150,1180,1004,15, ,0
53,0003_2010071906,1,151,1171,1002,15, ,0
54,0003_2010071912,2,156,1165,1000,18, ,0
55,0003_2010071918,2,165,1163,998,18, ,0
56,0003_2010072000,2,172,1157,996,18, ,0
57,0003_2010072006,2,178,1151,995,20, ,0
58,0003_2010072012,2,183,1145,990,23, ,0
59,0003_2010072018,3,182,1136,985,28, ,0
60,0003_2010072100,3,183,1132,980,30, ,0
61,0003_2010072106,3,187,1129,980,30, ,0
62,0003_2010072112,4,192,1124,975,33, ,0
63,0003_2010072118,4,199,1120,970,35, ,0
64,0003_2010072200,4,206,1114,970,35, ,0
65,0003_2010072206,4,214,1105,970,35, ,0
66,0003_2010072212,3,219,1099,980,30, ,0
67,0003_2010072218,2,225,1089,990,23, ,0
68,0003_2010072300,2,232,1081,996,18, ,0
69,0003_2010072306,1,236,1071,1000,16, ,0
70,0003_2010072312,1,236,1064,1000,15, ,0
71,0004_2010071812,1,257,1265,1006,13, ,0
72,0004_2010071818,1,258,1261,1006,13, ,0
73,0004_2010071900,1,261,1259,1002,16, ,0
74,0004_2010071906,1,265,1258,1002,16, ,0
75,0004_2010071912,1,270,1255,1002,16, ,0
76,0004_2010071918,1,277,1249,1002,16, ,0
77,0004_2010072000,1,282,1244,1002,16, ,0
