,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_2009050112,1,128,1240,1006,13, ,0
1,0001_2009050118,1,129,1242,1004,13, ,0
2,0001_2009050200,1,130,1243,1004,13, ,0
3,0001_2009050206,1,132,1244,1002,15, ,0
4,0001_2009050212,1,134,1245,1002,15, ,0
5,0001_2009050218,2,136,1245,1000,18, ,0
6,0001_2009050300,2,139,1246,996,20, ,0
7,0001_2009050306,2,141,1250,990,23, ,0
8,0001_2009050312,3,145,1257,990,25, ,0
9,0001_2009050318,3,150,1265,985,28, ,0
10,0001_2009050400,3,157,1274,980,30, ,0
11,0001_2009050406,4,164,1284,975,33, ,0
12,0001_2009050412,4,168,1296,960,40, ,0
13,0001_2009050418,5,171,1311,950,45, ,0
14,0001_2009050500,4,176,1327,960,40, ,0
15,0001_2009050506,4,183,1340,960,40, ,0
16,0001_2009050512,4,188,1354,960,40, ,0
17,0001_2009050518,4,195,1369,960,40, ,0
18,0001_2009050600,4,204,1382,960,40, ,0
19,0001_2009050606,4,216,1399,960,40, ,0
20,0001_2009050612,4,227,1413,965,38, ,0
21,0001_2009050618,4,242,1429,975,33, ,0
22,0001_2009050700,3,260,1438,985,28, ,0
23,0001_2009050706,2,282,1451,990,23, ,0
24,0001_2009050712,9,302,1473,995,18, ,0
25,0001_2009050718,9,323,1493,998,18, ,0
26,0001_2009050800,9,344,1509,1000,18, ,0
27,0002_2009050218,0,96,1110,1006,10, ,0
28,0002_2009050300,1,97,1113,1004,13, ,0
29,0002_2009050306,1,97,1115,1002,15, ,0
30,0002_2009050312,2,99,1117,998,18, ,0
31,0002_2009050318,2,102,1119,996,18, ,0
32,0002_2009050400,2,105,1122,996,18, ,0
33,0002_2009050406,2,109,1121,995,20, ,0
34,0002_2009050412,2,112,1120,990,23, ,0
35,0002_2009050418,3,114,1120,990,25, ,0
36,0002_2009050500,3,116,1120,985,28, ,0
37,0002_2009050506,3,121,1118,985,28, ,0
38,0002_2009050512,3,127,1120,985,28, ,0
39,0002_2009050518,3,133,1125,985,28, ,0
40,0002_2009050600,3,136,1130,985,28, ,0
41,0002_2009050606,3,141,1139,985,28, ,0
42,0002_2009050612,3,144,1147,980,30, ,0
43,0002_2009050618,4,148,1160,975,33, ,0
44,0002_2009050700,4,153,1173,975,33, ,0
45,0002_2009050706,4,158,1187,970,35, ,0
46,0002_2009050712,3,165,1202,975,30, ,0
47,0002_2009050718,3,171,1216,990,25, ,0
48,0002_2009050800,3,172,1233,990,25, ,0
49,0002_2009050806,2,173,1245,990,23, ,0
50,0002_2009050812,2,172,1259,995,20, ,0
51,0002_2009050818,2,171,1269,995,18, ,0
52,0002_2009050900,1,172,1275,1000,15, ,0
53,0002_2009050906,1,174,1280,1000,15, ,0
54,0002_2009050912,1,178,1286,1000,15, ,0
55,0002_2009050918,1,185,1284,1002,13, ,0
56,0002_2009051000,1,190,1279,1004,13, ,0
57,0002_2009051006,1,197,1280,1004,13, ,0
58,0002_2009051012,1,203,1278,1004,13, ,0
59,0002_2009051018,1,209,1276,1004,13, ,0
60,0002_2009051100,1,216,1271,1004,13, ,0
61,0002_2009051106,1,217,1267,1004,13, ,0
62,0002_2009051112,0,223,1271,1006,10, ,0
63,0002_2009051118,0,231,1271,1006,10, ,0
64,0002_2009051200,0,238,1269,1006,10, ,0
65,0002_2009051206,0,243,1272,1008,10, ,0
66,0002_2009051212,0,248,1279,1008,10, ,0
67,0002_2009051218,0,253,1283,1008,10, ,0
68,0002_2009051300,0,257,1287,1008,10, ,0
69,0003_2009061706,1,174,1167,1002,13, ,1
70,0003_2009061712,1,177,1166,1002,13, ,1
71,0003_2009061718,1,178,1164,1002,15, ,1
72,0003_2009061800,2,179,1161,1000,18, ,1
73,0003_2009061806,2,175,1163,995,18, ,1
74,0003_2009061812,2,173,1166,995,18, ,1
75,0003_2009061818,2,174,1169,995,18, ,1
76,0003_2009061900,2,178,1172,995,20, ,1
77,0003_2009061906,2,184,1173,990,23, ,1
78,0003_2009061912,3,191,1173,990,25, ,1
79,0003_2009061918,3,196,1172,990,25, ,1
80,0003_2009062000,3,201,1172,985,28, ,1
81,0003_2009062006,3,206,1174,980,30, ,1
82,0003_2009062012,3,212,1178,980,30, ,1
83,0003_2009062018,3,219,1181,980,30, ,1
84,0003_2009062100,3,229,1183,980,30, ,1
85,0003_2009062106,3,238,1184,980,28, ,1
86,0003_2009062112,3,244,1185,980,28, ,1
87,0003_2009062118,2,251,1188,990,23, ,1
88,0003_2009062200,2,259,1194,995,20, ,1
89,0003_2009062206,2,274,1203,995,18, ,1
90,0003_2009062212,1,283,1214,998,13, ,1
91,0003_2009062218,1,291,1224,1000,13, ,1
92,0003_2009062300,1,297,1234,1000,13, ,1
93,0003_2009062306,9,301,1254,1000,15, ,1
94,0003_2009062312,9,317,1291,998,15, ,1
95,0003_2009062318,9,332,1334,998,13, ,1
96,0003_2009062400,9,340,1374,998,13, ,1
97,0003_2009062406,9,356,1420,1000,13, ,1
98,0003_2009062412,9,373,1458,1000,13, ,1
99,0003_2009062418,9,390,1490,1002,13, ,1
100,0003_2009062500,9,401,1523,1002,13, ,1
101,0004_2009062212,1,109,1292,1002,13, ,0
102,0004_2009062218,1,110,1280,1002,15, ,0
103,0004_2009062300,1,115,1264,1000,15, ,0
104,0004_2009062306,2,120,1256,995,18, ,0
105,0004_2009062312,2,122,1244,995,18, ,0
106,0004_2009062318,2,124,1231,995,20, ,0
107,0004_2009062400,2,127,1223,995,20, ,0
108,0004_2009062406,2,133,1213,995,20, ,0
109,0004_2009062412,2,136,1205,995,20, ,0
110,0004_2009062418,2,142,1197,995,20, ,0
111,0004_2009062500,2,149,1189,995,20, ,0
112,0004_2009062506,2,161,1183,995,20, ,0
113,0004_2009062512,2,174,1177,996,20, ,0
114,0004_2009062518,2,184,1169,996,20, ,0
115,0004_2009062600,2,192,1163,996,20, ,0
116,0004_2009062606,2,207,1157,990,23, ,0
117,0004_2009062612,2,221,1150,988,23, ,0
118,0004_2009062618,1,228,1145,995,16, ,0
119,0004_2009062700,0,233,1144,1000,10, ,0
120,0005_2009070918,1,186,1220,1002,13, ,0
121,0005_2009071000,1,188,1206,1000,15, ,0
122,0005_2009071006,1,191,1199,1000,15, ,0
123,0005_2009071012,1,193,1182,998,15, ,0
124,0005_2009071018,1,195,1168,996,15, ,0
125,0005_2009071100,2,197,1155,995,18, ,0
126,0005_2009071106,2,200,1140,995,18, ,0
127,0005_2009071112,2,200,1127,995,18, ,0
128,0005_2009071118,2,200,1117,995,18, ,0
129,0005_2009071200,2,203,1101,994,18, ,0
130,0005_2009071206,2,207,1087,994,18, ,0
131,0005_2009071212,1,212,1065,998,15, ,0
132,0005_2009071218,1,208,1050,1000,13, ,0
133,0006_2009071118,0,184,1275,1002,10, ,0
134,0006_2009071200,0,192,1266,1002,10, ,0
135,0006_2009071206,0,200,1257,1002,10, ,0
136,0006_2009071212,1,208,1245,1002,12, ,0
137,0006_2009071218,1,215,1234,1000,15, ,0
