,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_1989011718,1,167,1567,1002,15, ,0
1,0001_1989011800,1,169,1543,1002,15, ,0
2,0001_1989011806,1,167,1520,1002,15, ,0
3,0001_1989011812,1,163,1502,1000,15, ,0
4,0001_1989011818,1,160,1482,1000,15, ,0
5,0001_1989011900,1,155,1456,1000,15, ,0
6,0001_1989011906,2,152,1434,995,20, ,0
7,0001_1989011912,2,140,1400,995,20, ,0
8,0001_1989011918,2,134,1370,995,20, ,0
9,0001_1989012000,2,130,1338,995,20, ,0
10,0001_1989012006,1,136,1321,1000,15, ,0
11,0001_1989012012,1,140,1304,1002,15, ,0
12,0001_1989012018,1,135,1285,1002,12, ,0
13,0001_1989012100,1,130,1270,1004,12, ,0
14,0002_1989012606,1,105,1270,1004,12, ,0
15,0002_1989012612,1,111,1272,1004,12, ,0
16,0002_1989012618,1,114,1275,1002,12, ,0
17,0002_1989012700,1,120,1280,1002,15, ,0
18,0002_1989012706,1,120,1280,1002,15, ,0
19,0002_1989012712,1,123,1273,1002,15, ,0
20,0002_1989012718,1,123,1273,1002,15, ,0
21,0002_1989012800,1,123,1273,1002,15, ,0
22,0002_1989012806,1,120,1265,1004,12, ,0
23,0003_1989041400,1,99,1485,1004,12, ,0
24,0003_1989041406,1,99,1485,1004,12, ,0
25,0003_1989041412,1,99,1489,1004,12, ,0
26,0003_1989041418,1,100,1493,1004,12, ,0
27,0003_1989041500,1,100,1493,1002,15, ,0
28,0003_1989041506,1,100,1493,1002,15, ,0
29,0003_1989041512,1,95,1493,1002,15, ,0
30,0003_1989041518,1,90,1492,1002,15, ,0
31,0003_1989041600,1,85,1490,1002,15, ,0
32,0003_1989041606,1,85,1490,1002,15, ,0
33,0003_1989041612,1,82,1488,1002,15, ,0
34,0003_1989041618,1,82,1488,1002,15, ,0
35,0003_1989041700,1,80,1486,1002,15, ,0
36,0003_1989041706,1,80,1480,1002,15, ,0
37,0003_1989041712,1,80,1480,1000,15, ,0
38,0003_1989041718,1,82,1473,1000,15, ,0
39,0003_1989041800,2,85,1467,998,20, ,0
40,0003_1989041806,2,93,1462,995,20, ,0
41,0003_1989041812,2,97,1455,995,20, ,0
42,0003_1989041818,2,97,1447,995,20, ,0
43,0003_1989041900,2,98,1440,990,20, ,0
44,0003_1989041906,2,98,1434,990,20, ,0
45,0003_1989041912,3,99,1432,985,25, ,0
46,0003_1989041918,3,104,1433,980,30, ,0
47,0003_1989042000,3,107,1434,980,30, ,0
48,0003_1989042006,4,110,1437,970,35, ,0
49,0003_1989042012,4,113,1442,960,40, ,0
50,0003_1989042018,5,120,1450,945,50, ,0
51,0003_1989042100,5,126,1459,940,50, ,0
52,0003_1989042106,6,133,1469,930,55, ,0
53,0003_1989042112,6,142,1482,930,55, ,0
54,0003_1989042118,6,155,1496,930,55, ,0
55,0003_1989042200,5,166,1506,945,50, ,0
56,0003_1989042206,5,172,1515,950,45, ,0
57,0003_1989042212,4,183,1528,955,40, ,0
58,0003_1989042218,4,195,1538,960,40, ,0
59,0003_1989042300,4,206,1546,970,35, ,0
60,0003_1989042306,3,215,1553,980,30, ,0
61,0003_1989042312,3,225,1556,980,30, ,0
62,0003_1989042318,3,234,1560,985,25, ,0
63,0003_1989042400,2,242,1567,990,20, ,0
64,0003_1989042406,2,251,1573,990,20, ,0
65,0003_1989042412,2,258,1585,990,20, ,0
66,0003_1989042418,2,271,1594,992,20, ,0
67,0003_1989042500,1,281,1605,996,15, ,0
68,0003_1989042506,1,294,1609,1000,12, ,0
69,0004_1989051406,1,60,1340,1004,12, ,0
70,0004_1989051412,1,67,1338,1004,12, ,0
71,0004_1989051418,1,74,1333,1004,12, ,0
72,0004_1989051500,1,80,1330,1004,12, ,0
73,0004_1989051506,1,83,1322,1002,12, ,0
74,0004_1989051512,1,87,1315,1002,12, ,0
75,0004_1989051518,1,91,1305,1000,15, ,0
76,0004_1989051600,1,95,1295,1000,15, ,0
77,0004_1989051606,2,100,1285,996,20, ,0
78,0004_1989051612,3,110,1268,990,25, ,0
79,0004_1989051618,3,115,1257,990,25, ,0
80,0004_1989051700,3,123,1239,990,25, ,0
81,0004_1989051706,3,133,1226,990,25, ,0
82,0004_1989051712,3,139,1212,990,25, ,0
83,0004_1989051718,3,148,1200,985,25, ,0
84,0004_1989051800,3,153,1190,985,25, ,0
85,0004_1989051806,3,158,1185,985,25, ,0
86,0004_1989051812,3,165,1179,985,25, ,0
87,0004_1989051818,3,170,1175,985,25, ,0
88,0004_1989051900,3,175,1170,985,25, ,0
89,0004_1989051906,3,180,1164,980,30, ,0
90,0004_1989051912,3,188,1158,980,30, ,0
91,0004_1989051918,4,196,1152,975,35, ,0
92,0004_1989052000,4,205,1146,970,35, ,0
93,0004_1989052006,4,211,1138,970,35, ,0
94,0004_1989052012,4,215,1131,970,35, ,0
95,0004_1989052018,3,220,1122,985,25, ,0
96,0004_1989052100,1,222,1112,990,15, ,0
97,0004_1989052106,1,224,1105,1000,12, ,0
98,0004_1989052112,0,227,1101,1002,9, ,0
99,0005_1989052118,1,114,1144,1002,12, ,1
100,0005_1989052200,1,120,1140,1000,15, ,1
101,0005_1989052206,1,125,1138,1000,15, ,1
102,0005_1989052212,1,130,1134,998,15, ,1
103,0005_1989052218,2,135,1130,995,20, ,1
104,0005_1989052300,3,140,1125,990,25, ,1
105,0005_1989052306,3,146,1121,985,25, ,1
106,0005_1989052312,3,150,1116,985,25, ,1
107,0005_1989052318,3,154,1110,985,25, ,1
108,0005_1989052400,3,158,1104,985,25, ,1
109,0005_1989052406,3,160,1097,985,25, ,1
110,0005_1989052412,3,160,1091,985,25, ,1
111,0005_1989052418,3,161,1083,980,30, ,1
112,0005_1989052500,3,162,1078,980,30, ,1
113,0005_1989052506,3,164,1071,985,25, ,1
114,0005_1989052512,2,169,1065,990,20, ,1
115,0005_1989052518,2,172,1057,995,20, ,1
116,0005_1989052600,1,174,1048,998,15, ,1
117,0006_1989060400,0,73,1370,1008,10, ,0
118,0006_1989060406,0,80,1350,1006,10, ,0
119,0006_1989060412,0,85,1330,1006,10, ,0
120,0006_1989060418,0,88,1318,1006,10, ,0
121,0006_1989060500,1,93,1305,1004,12, ,0
