,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_1985010500,1,95,1320,1000,15, ,0
1,0001_1985010506,2,100,1310,998,20, ,0
2,0001_1985010512,3,105,1305,990,25, ,0
3,0001_1985010518,3,118,1313,990,25, ,0
4,0001_1985010600,3,127,1328,985,30, ,0
5,0001_1985010606,3,130,1340,990,25, ,0
6,0001_1985010612,3,125,1345,990,25, ,0
7,0001_1985010618,3,125,1345,990,25, ,0
8,0001_1985010700,3,125,1345,990,25, ,0
9,0001_1985010706,2,120,1350,995,20, ,0
10,0001_1985010712,2,110,1355,995,20, ,0
11,0001_1985010718,2,110,1355,995,20, ,0
12,0001_1985010800,2,110,1355,995,20, ,0
13,0001_1985010806,2,100,1350,995,20, ,0
14,0001_1985010812,2,105,1343,995,20, ,0
15,0001_1985010818,2,111,1343,995,20, ,0
16,0001_1985010900,2,110,1350,995,20, ,0
17,0001_1985010906,2,103,1356,989,20, ,0
18,0001_1985010912,2,103,1356,990,20, ,0
19,0001_1985010918,2,96,1363,990,20, ,0
20,0001_1985011000,1,90,1375,990,15,25,0
21,0001_1985011006,1,92,1384,990,12,25,0
22,0001_1985011012,1,97,1387,990,12,25,0
23,0001_1985011018,1,103,1389,990,12,25,0
24,0001_1985011100,1,106,1385,990,12,20,0
25,0001_1985011106,1,106,1385,990,12,20,0
26,0001_1985011112,1,100,1385,990,12,20,0
27,0001_1985011118,1,95,1385,990,12,20,0
28,0001_1985011200,1,90,1390,995,12,20,0
29,0001_1985011206,1,90,1390,1000,12,15,0
30,0001_1985011212,0,85,1392,1000,10,15,0
31,0001_1985011218,0,84,1387,1000,10,15,0
32,0001_1985011300,0,86,1379,1000,10,15,0
33,0001_1985011306,0,88,1370,1002,10,15,0
34,0001_1985011312,0,85,1366,1004,10,15,0
35,0001_1985011318,0,82,1362,1004,10,15,0
36,0001_1985011400,0,80,1356,1004,10,15,0
37,0001_1985011406,0,85,1348,1004,10,15,0
38,0001_1985011412,0,92,1354,1004,10,15,0
39,0001_1985011418,0,96,1359,1004,10, ,0
40,0001_1985011500,0,98,1365,1004,10, ,0
41,0001_1985011506,0,95,1372,1006,9, ,0
42,0002_1985010700,1,40,1570,1002,15, ,0
43,0002_1985010706,1,50,1560,1002,15, ,0
44,0002_1985010712,2,65,1545,998,20, ,0
45,0002_1985010718,1,78,1534,1000,15, ,0
46,0002_1985010800,1,90,1520,1000,15, ,0
47,0002_1985010806,1,100,1510,1002,12, ,0
48,0002_1985010812,1,110,1500,1002,12, ,0
49,0002_1985010818,1,116,1492,1002,12, ,0
50,0002_1985010900,1,125,1485,1002,12, ,0
51,0003_1985042000,0,120,1270,1004,10, ,0
52,0003_1985042006,0,126,1268,1004,10, ,0
53,0003_1985042012,0,130,1267,1004,10, ,0
54,0003_1985042018,1,135,1265,1002,12, ,0
55,0003_1985042100,1,135,1265,1002,15, ,0
56,0003_1985042106,1,150,1270,1000,15, ,0
57,0003_1985042112,1,160,1280,1000,15, ,0
58,0003_1985042118,1,170,1290,1000,15, ,0
59,0003_1985042200,2,173,1304,998,20, ,0
60,0003_1985042206,2,174,1315,995,20, ,0
61,0003_1985042212,2,175,1327,995,20, ,0
62,0003_1985042218,1,178,1339,998,15, ,0
63,0003_1985042300,1,182,1352,1000,12, ,0
64,0003_1985042306,1,183,1369,1002,12, ,0
65,0003_1985042312,1,188,1383,1002,12, ,0
66,0003_1985042318,1,189,1396,1002,12, ,0
67,0003_1985042400,1,192,1402,1000,15, ,0
68,0003_1985042406,1,200,1410,1000,15, ,0
69,0003_1985042412,1,215,1420,1000,15, ,0
70,0003_1985042418,1,228,1432,1000,15, ,0
71,0003_1985042500,1,234,1445,1000,15, ,0
72,0003_1985042506,1,240,1460,998,15, ,0
73,0003_1985042512,1,238,1468,1002,12, ,0
74,0003_1985042518,1,236,1480,1002,12, ,0
75,0003_1985042600,9,235,1490,1000,12, ,0
76,0003_1985042606,9,245,1497,1000,12, ,0
77,0003_1985042612,9,250,1495,998,15, ,0
78,0003_1985042618,9,260,1502,998,15, ,0
79,0003_1985042700,9,265,1495,995,15, ,0
80,0003_1985042706,9,265,1495,995,15, ,0
81,0003_1985042712,9,255,1495,998,15, ,0
82,0003_1985042718,9,247,1501,1000,15, ,0
83,0003_1985042800,9,240,1504,1000,15, ,0
84,0003_1985042806,9,235,1508,1000,15, ,0
85,0003_1985042812,9,230,1515,1000,15, ,0
86,0003_1985042818,9,220,1525,1000,15, ,0
87,0003_1985042900,9,210,1530,1000,15, ,0
88,0003_1985042906,9,200,1535,1000,15, ,0
89,0003_1985042912,9,198,1553,1000,15, ,0
90,0003_1985042918,9,204,1568,1002,12, ,0
91,0003_1985043000,9,213,1580,1002,12, ,0
92,0003_1985043006,9,212,1593,1002,10, ,0
93,0003_1985043012,9,210,1610,1002,10, ,0
94,0004_1985051812,0,90,1298,1006,9, ,0
95,0004_1985051818,0,95,1304,1006,9, ,0
96,0004_1985051900,0,100,1310,1005,10, ,0
97,0004_1985051906,0,103,1313,1005,10, ,0
98,0004_1985051912,0,107,1317,1005,10, ,0
99,0004_1985051918,0,113,1322,1005,10, ,0
100,0004_1985052000,1,117,1323,1002,12, ,0
101,0004_1985052006,1,122,1325,1002,12, ,0
102,0004_1985052012,1,126,1326,1002,12, ,0
103,0004_1985052018,1,130,1324,1000,15, ,0
104,0004_1985052100,1,133,1323,1000,15, ,0
105,0004_1985052106,1,137,1322,998,15, ,0
106,0004_1985052112,2,142,1320,995,20, ,0
107,0004_1985052118,3,148,1319,990,25, ,0
108,0004_1985052200,3,154,1317,990,25, ,0
109,0004_1985052206,3,160,1316,990,25, ,0
110,0004_1985052212,3,167,1313,990,25, ,0
111,0004_1985052218,3,173,1308,990,25, ,0
112,0004_1985052300,3,180,1305,980,30, ,0
113,0004_1985052306,3,185,1300,980,30, ,0
114,0004_1985052312,4,191,1294,970,35, ,0
115,0004_1985052318,4,197,1289,960,40, ,0
116,0004_1985052400,4,205,1288,956,40, ,0
117,0004_1985052406,5,215,1291,950,45, ,0
118,0004_1985052412,5,224,1301,955,45, ,0
