,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_2007033012,1,58,1582,1006,12, ,0
1,0001_2007033018,1,63,1581,1002,15, ,0
2,0001_2007033100,1,67,1579,1002,15, ,0
3,0001_2007033106,1,71,1566,1002,15, ,0
4,0001_2007033112,1,76,1555,1000,15, ,0
5,0001_2007033118,1,84,1542,1000,15, ,0
6,0001_2007040100,2,97,1528,998,18, ,0
7,0001_2007040106,2,102,1521,996,20, ,0
8,0001_2007040112,2,104,1514,990,23, ,0
9,0001_2007040118,3,110,1508,990,25, ,0
10,0001_2007040200,3,121,1496,985,28, ,0
11,0001_2007040206,3,134,1489,980,30, ,0
12,0001_2007040212,4,145,1477,980,33, ,0
13,0001_2007040218,4,152,1468,975,33, ,0
14,0001_2007040300,4,161,1458,970,35, ,0
15,0001_2007040306,4,169,1447,970,35, ,0
16,0001_2007040312,4,177,1443,960,40, ,0
17,0001_2007040318,4,187,1443,960,40, ,0
18,0001_2007040400,4,200,1443,965,40, ,0
19,0001_2007040406,4,210,1451,970,35, ,0
20,0001_2007040412,3,220,1465,980,30, ,0
21,0001_2007040418,3,228,1480,990,25, ,0
22,0001_2007040500,2,239,1501,990,23, ,0
23,0001_2007040506,2,251,1525,996,18, ,0
24,0001_2007040512,2,259,1550,996,18, ,0
25,0001_2007040518,1,266,1575,998,15, ,0
26,0001_2007040600,9,270,1600,1002,15, ,0
27,0002_2007051506,1,81,1466,1004,12, ,1
28,0002_2007051512,1,82,1462,1004,12, ,1
29,0002_2007051518,1,84,1454,1004,12, ,1
30,0002_2007051600,1,89,1447,1004,12, ,1
31,0002_2007051606,1,90,1441,1002,15, ,1
32,0002_2007051612,1,90,1432,1002,15, ,1
33,0002_2007051618,1,88,1419,1000,15, ,1
34,0002_2007051700,1,89,1407,1000,15, ,1
35,0002_2007051706,2,92,1391,995,18, ,1
36,0002_2007051712,2,96,1380,995,20, ,1
37,0002_2007051718,2,105,1371,990,23, ,1
38,0002_2007051800,2,114,1361,990,23, ,1
39,0002_2007051806,3,124,1346,985,28, ,1
40,0002_2007051812,3,132,1336,980,30, ,1
41,0002_2007051818,4,141,1329,975,33, ,1
42,0002_2007051900,4,151,1324,970,35, ,1
43,0002_2007051906,4,162,1322,965,40, ,1
44,0002_2007051912,4,171,1323,960,40, ,1
45,0002_2007051918,5,177,1327,950,45, ,1
46,0002_2007052000,5,183,1335,950,45, ,1
47,0002_2007052006,5,190,1343,950,45, ,1
48,0002_2007052012,5,198,1353,940,50, ,1
49,0002_2007052018,5,208,1364,940,50, ,1
50,0002_2007052100,5,217,1377,950,45, ,1
51,0002_2007052106,5,229,1391,950,45, ,1
52,0002_2007052112,5,240,1407,950,45, ,1
