,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_2002011006,1,92,1340,1005,12, ,0
1,0001_2002011012,1,96,1334,1005,12, ,0
2,0001_2002011018,1,99,1325,1004,15, ,0
3,0001_2002011100,1,102,1316,1004,15, ,0
4,0001_2002011106,1,108,1310,1004,15, ,0
5,0001_2002011112,1,114,1301,1002,15, ,0
6,0001_2002011118,1,117,1291,1002,15, ,0
7,0001_2002011200,1,122,1280,1002,15, ,0
8,0001_2002011206,2,129,1267,998,18, ,0
9,0001_2002011212,2,139,1255,995,20, ,0
10,0001_2002011218,2,145,1246,995,20, ,0
11,0001_2002011300,2,151,1239,998,18, ,0
12,0001_2002011306,2,155,1231,998,18, ,0
13,0001_2002011312,1,162,1224,1000,15, ,0
14,0001_2002011318,1,173,1222,1002,15, ,0
15,0001_2002011400,1,190,1221,1004,12, ,0
16,0002_2002022618,1,60,1555,1004,12, ,0
17,0002_2002022700,1,62,1553,1004,12, ,0
18,0002_2002022706,1,65,1550,1002,12, ,0
19,0002_2002022712,1,67,1546,1000,15, ,0
20,0002_2002022718,1,68,1540,1000,15, ,0
21,0002_2002022800,1,70,1533,1000,15, ,0
22,0002_2002022806,1,71,1522,998,15, ,0
23,0002_2002022812,2,71,1512,995,18, ,0
24,0002_2002022818,2,71,1502,995,20, ,0
25,0002_2002030100,2,67,1489,990,23, ,0
26,0002_2002030106,3,66,1479,985,28, ,0
27,0002_2002030112,3,66,1469,985,28, ,0
28,0002_2002030118,3,67,1455,980,30, ,0
29,0002_2002030200,3,70,1443,980,30, ,0
30,0002_2002030206,4,75,1429,975,33, ,0
31,0002_2002030212,4,80,1410,970,35, ,0
32,0002_2002030218,4,85,1395,965,35, ,0
33,0002_2002030300,4,89,1381,965,35, ,0
34,0002_2002030306,4,95,1368,960,40, ,0
35,0002_2002030312,4,102,1353,960,40, ,0
36,0002_2002030318,4,106,1342,960,40, ,0
37,0002_2002030400,5,108,1332,955,45, ,0
38,0002_2002030406,5,111,1325,955,45, ,0
39,0002_2002030412,5,119,1320,955,45, ,0
40,0002_2002030418,5,125,1312,955,45, ,0
41,0002_2002030500,5,131,1305,955,45, ,0
42,0002_2002030506,5,138,1301,945,50, ,0
43,0002_2002030512,5,143,1299,945,50, ,0
44,0002_2002030518,5,149,1299,945,50, ,0
45,0002_2002030600,5,156,1301,945,50, ,0
46,0002_2002030606,5,161,1304,945,50, ,0
47,0002_2002030612,5,167,1310,955,45, ,0
48,0002_2002030618,4,171,1315,965,40, ,0
49,0002_2002030700,4,176,1324,970,35, ,0
50,0002_2002030706,3,181,1335,980,30, ,0
51,0002_2002030712,3,183,1346,985,25, ,0
52,0002_2002030718,2,183,1352,990,20, ,0
53,0002_2002030800,2,177,1354,995,18, ,0
54,0002_2002030806,1,171,1353,1000,15, ,0
55,0002_2002030812,1,167,1348,1004,12, ,0
56,0003_2002031918,0,63,1327,1005,10, ,0
57,0003_2002032000,1,68,1314,1004,12, ,0
58,0003_2002032006,1,72,1303,1004,15, ,0
59,0003_2002032012,1,76,1296,1004,15, ,0
60,0003_2002032018,1,79,1286,1004,15, ,0
61,0003_2002032100,1,81,1276,1004,15, ,0
62,0003_2002032106,1,82,1265,1004,15, ,0
63,0003_2002032112,1,87,1255,1004,15, ,0
64,0003_2002032118,1,93,1250,1004,15, ,0
65,0003_2002032200,1,100,1240,1004,15, ,0
66,0003_2002032206,1,103,1230,1004,15, ,0
67,0003_2002032212,1,107,1222,1004,15, ,0
68,0003_2002032218,1,110,1207,1004,15, ,0
69,0003_2002032300,1,113,1193,1004,12, ,0
70,0003_2002032306,1,113,1180,1004,12, ,0
71,0003_2002032312,1,113,1167,1004,12, ,0
72,0004_2002051506,1,73,1494,1004,12, ,0
73,0004_2002051512,1,80,1477,1004,12, ,0
74,0004_2002051518,1,89,1467,1002,15, ,0
75,0004_2002051600,1,99,1458,1002,15, ,0
76,0004_2002051606,1,115,1447,1002,15, ,0
