,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_1990011206,1,70,1525,1000,15, ,0
1,0001_1990011212,1,80,1515,1000,15, ,0
2,0001_1990011218,1,85,1505,998,15, ,0
3,0001_1990011300,1,90,1495,998,15, ,0
4,0001_1990011306,2,97,1482,995,20, ,0
5,0001_1990011312,2,112,1466,995,20, ,0
6,0001_1990011318,2,127,1455,995,20, ,0
7,0001_1990011400,3,133,1454,990,25, ,0
8,0001_1990011406,3,140,1455,985,25, ,0
9,0001_1990011412,3,145,1455,980,30, ,0
10,0001_1990011418,4,150,1456,970,35, ,0
11,0001_1990011500,4,155,1458,970,35, ,0
12,0001_1990011506,3,162,1461,980,30, ,0
13,0001_1990011512,3,166,1462,980,30, ,0
14,0001_1990011518,3,171,1462,985,25, ,0
15,0001_1990011600,3,178,1462,985,25, ,0
16,0001_1990011606,3,194,1464,990,25, ,0
17,0001_1990011612,3,212,1469,990,25, ,0
18,0001_1990011618,2,228,1483,995,20, ,0
19,0001_1990011700,2,240,1510,995,20, ,0
20,0001_1990011706,2,260,1545,995,20, ,0
21,0001_1990011712,1,295,1600,995,15, ,0
22,0002_1990042800,0,50,1520,1005,10, ,0
23,0002_1990042806,1,60,1520,1004,12, ,0
24,0002_1990042812,1,70,1516,1004,12, ,0
25,0002_1990042818,1,80,1510,1000,15, ,0
26,0002_1990042900,1,85,1506,1000,15, ,0
27,0002_1990042906,2,93,1505,995,20, ,0
28,0002_1990042912,2,100,1505,995,20, ,0
29,0002_1990042918,2,105,1505,995,20, ,0
30,0002_1990043000,2,109,1506,995,20, ,0
31,0002_1990043006,2,112,1507,995,20, ,0
32,0002_1990043012,2,114,1510,995,20, ,0
33,0002_1990043018,2,115,1515,995,20, ,0
34,0002_1990050100,2,117,1519,995,20, ,0
35,0002_1990050106,1,120,1523,998,15, ,0
36,0002_1990050112,1,125,1525,998,15, ,0
37,0002_1990050118,1,128,1525,998,15, ,0
38,0002_1990050200,1,130,1524,998,15, ,0
39,0002_1990050206,1,133,1520,1000,15, ,0
40,0002_1990050212,1,137,1517,1000,15, ,0
41,0002_1990050218,1,141,1514,1002,12, ,0
42,0002_1990050300,1,144,1510,1002,12, ,0
43,0002_1990050306,1,147,1504,1004,12, ,0
44,0002_1990050312,1,151,1495,1004,12, ,0
45,0003_1990051418,1,80,1190,1002,12, ,2
46,0003_1990051500,1,90,1180,1002,12, ,2
47,0003_1990051506,1,95,1175,1000,15, ,2
48,0003_1990051512,1,98,1165,998,15, ,2
49,0003_1990051518,2,106,1152,995,20, ,2
50,0003_1990051600,2,116,1142,990,20, ,2
51,0003_1990051606,3,121,1134,985,25, ,2
52,0003_1990051612,3,129,1128,980,30, ,2
53,0003_1990051618,4,139,1124,975,35, ,2
54,0003_1990051700,4,148,1125,975,35, ,2
55,0003_1990051706,4,160,1125,975,35, ,2
56,0003_1990051712,4,172,1127,965,40, ,2
57,0003_1990051718,4,181,1132,965,40, ,2
58,0003_1990051800,4,189,1143,965,40, ,2
59,0003_1990051806,4,200,1153,970,35, ,2
60,0003_1990051812,4,210,1169,975,35, ,2
61,0003_1990051818,3,218,1187,980,30, ,2
62,0003_1990051900,2,228,1199,990,20, ,2
63,0003_1990051906,1,245,1220,995,15, ,2
64,0003_1990051912,1,255,1235,1000,15, ,2
65,0003_1990051918,1,265,1250,1000,15, ,2
66,0003_1990052000,1,275,1261,1000,15, ,2
67,0003_1990052006,1,281,1277,1000,15, ,2
68,0003_1990052012,9,290,1290,1002,12, ,2
69,0003_1990052018,9,299,1307,1004,12, ,2
70,0003_1990052100,9,310,1330,1005,12, ,2
71,0004_1990051918,0,90,1220,1005,10, ,0
72,0004_1990052000,1,90,1220,1002,12, ,0
73,0004_1990052006,1,98,1220,1000,15, ,0
74,0004_1990052012,1,98,1220,1000,15, ,0
75,0004_1990052018,1,105,1225,1000,15, ,0
76,0004_1990052100,1,105,1225,1000,15, ,0
77,0004_1990052106,1,110,1225,1000,15, ,0
78,0004_1990052112,1,125,1215,1000,15, ,0
79,0004_1990052118,1,130,1205,1000,15, ,0
80,0004_1990052200,1,140,1195,1000,15, ,0
81,0004_1990052206,1,145,1180,1000,15, ,0
82,0004_1990052212,1,145,1170,1002,12, ,0
83,0004_1990052218,1,145,1160,1002,12, ,0
84,0004_1990052300,1,145,1150,1002,12, ,0
85,0004_1990052306,1,140,1145,1002,12, ,0
86,0004_1990052312,1,140,1130,1002,12, ,0
87,0005_1990052406,0,155,1135,1005,10, ,0
88,0005_1990052412,1,160,1120,1002,12, ,0
89,0005_1990052418,1,165,1110,1002,12, ,0
90,0005_1990052500,1,165,1105,1002,12, ,0
91,0005_1990052506,1,165,1105,1002,12, ,0
92,0005_1990052512,1,165,1105,1002,12, ,0
93,0005_1990052518,1,170,1105,1002,12, ,0
94,0005_1990052600,1,175,1105,1000,15, ,0
95,0005_1990052606,1,180,1110,1000,15, ,0
96,0005_1990052612,1,180,1110,1000,15, ,0
97,0005_1990052618,1,180,1110,1000,15, ,0
98,0005_1990052700,1,180,1110,1002,12, ,0
99,0005_1990052706,1,185,1105,1002,12, ,0
100,0005_1990052712,1,185,1105,1002,12, ,0
101,0005_1990052718,1,185,1105,1002,12, ,0
102,0005_1990052800,1,185,1105,1002,12, ,0
103,0005_1990052806,0,185,1095,1004,10, ,0
104,0005_1990052812,0,185,1090,1004,10, ,0
105,0005_1990052818,0,185,1085,1004,10, ,0
106,0005_1990052900,0,190,1075,1004,10, ,0
107,0005_1990052906,0,195,1070,1004,10, ,0
108,0006_1990061218,0,84,1319,1004,10, ,0
109,0006_1990061300,0,94,1305,1004,10, ,0
110,0006_1990061306,1,100,1295,1002,12, ,0
111,0006_1990061312,1,105,1285,1002,12, ,0
112,0006_1990061318,1,117,1275,1002,12, ,0
113,0006_1990061400,1,128,1261,1000,15, ,0
114,0006_1990061406,1,133,1243,1000,15, ,0
115,0006_1990061412,1,144,1235,1000,15, ,0
116,0006_1990061418,1,155,1217,1000,15, ,0
117,0006_1990061500,1,168,1194,998,15, ,0
118,0006_1990061506,2,172,1180,995,20, ,0
119,0006_1990061512,2,175,1165,995,20, ,0
120,0006_1990061518,2,176,1143,995,20, ,0
121,0006_1990061600,2,176,1122,990,20, ,0
122,0006_1990061606,3,174,1118,985,25, ,0
123,0006_1990061612,3,168,1121,985,25, ,0
124,0006_1990061618,3,171,1122,985,25, ,0
125,0006_1990061700,3,176,1120,985,25, ,0
126,0006_1990061706,3,185,1120,980,30, ,0
127,0006_1990061712,3,196,1119,980,30, ,0
128,0006_1990061718,3,201,1109,980,30, ,0
129,0006_1990061800,3,206,1105,985,25, ,0
130,0006_1990061806,3,216,1096,985,25, ,0
131,0006_1990061812,2,218,1086,990,20, ,0
132,0006_1990061818,1,223,1073,995,15, ,0
133,0006_1990061900,1,222,1060,998,12, ,0
134,0007_1990061300,1,140,1120,1002,12, ,0
135,0007_1990061306,1,136,1125,1000,15, ,0
136,0007_1990061312,1,135,1130,1000,15, ,0
137,0007_1990061318,1,135,1137,1000,15, ,0
138,0007_1990061400,1,140,1140,1000,15, ,0
139,0007_1990061406,1,145,1130,1000,15, ,0
140,0007_1990061412,1,145,1120,1000,15, ,0
141,0007_1990061418,1,145,1115,1000,15, ,0
142,0007_1990061500,1,145,1110,998,15, ,0
143,0007_1990061506,1,145,1100,998,15, ,0
144,0007_1990061512,1,145,1100,997,15, ,0
145,0007_1990061518,1,145,1095,1000,12, ,0
146,0008_1990061606,1,85,1390,1004,12, ,0
147,0008_1990061612,1,88,1380,1004,12, ,0
148,0008_1990061618,1,90,1370,1002,12, ,0
149,0008_1990061700,1,90,1360,1000,15, ,0
150,0008_1990061706,1,90,1350,1000,15, ,0
151,0008_1990061712,1,90,1340,1000,15, ,0
152,0008_1990061718,1,91,1333,1000,15, ,0
153,0008_1990061800,1,93,1325,998,15, ,0
154,0008_1990061806,2,94,1315,990,20, ,0
155,0008_1990061812,2,95,1303,990,20, ,0
156,0008_1990061818,2,97,1293,990,20, ,0
157,0008_1990061900,2,98,1290,990,20, ,0
158,0008_1990061906,2,99,1287,990,20, ,0
159,0008_1990061912,2,100,1285,990,20, ,0
160,0008_1990061918,3,102,1284,985,25, ,0
161,0008_1990062000,3,108,1282,985,25, ,0
162,0008_1990062006,3,113,1280,980,30, ,0
163,0008_1990062012,3,120,1277,980,30, ,0
164,0008_1990062018,3,135,1267,980,30, ,0
165,0008_1990062100,3,148,1260,975,30, ,0
166,0008_1990062106,3,164,1248,975,30, ,0
167,0008_1990062112,3,174,1240,975,30, ,0
168,0008_1990062118,4,180,1232,970,35, ,0
169,0008_1990062200,4,188,1227,970,35, ,0
170,0008_1990062206,4,199,1219,970,35, ,0
171,0008_1990062212,4,202,1214,965,40, ,0
172,0008_1990062218,4,209,1214,965,40, ,0
173,0008_1990062300,4,223,1214,965,40, ,0
174,0008_1990062306,4,238,1214,965,40, ,0
175,0008_1990062312,4,250,1212,970,35, ,0
176,0008_1990062318,3,266,1205,980,30, ,0
177,0008_1990062400,3,285,1203,985,25, ,0
178,0008_1990062406,2,300,1203,990,20, ,0
179,0008_1990062412,2,314,1202,990,20, ,0
180,0008_1990062418,2,331,1203,990,20, ,0
181,0008_1990062500,1,343,1213,995,15, ,0
182,0008_1990062506,1,352,1227,995,15, ,0
183,0008_1990062512,9,360,1242,995,15, ,0
184,0008_1990062518,9,369,1264,995,15, ,0
185,0008_1990062600,9,377,1291,995,15, ,0
186,0009_1990062018,1,110,1465,1004,12, ,0
187,0009_1990062100,1,109,1460,1002,15, ,0
188,0009_1990062106,2,105,1455,998,20, ,0
189,0009_1990062112,2,102,1450,995,20, ,0
190,0009_1990062118,2,93,1443,990,20, ,0
191,0009_1990062200,2,84,1438,990,20, ,0
192,0009_1990062206,3,74,1433,985,25, ,0
193,0009_1990062212,3,74,1433,985,25, ,0
194,0009_1990062218,3,72,1425,985,25, ,0
195,0009_1990062300,3,73,1418,980,30, ,0
196,0009_1990062306,3,78,1407,980,30, ,0
197,0009_1990062312,3,80,1395,980,30, ,0
198,0009_1990062318,4,85,1380,970,35, ,0
199,0009_1990062400,4,89,1367,970,35, ,0
200,0009_1990062406,4,97,1353,970,35, ,0
201,0009_1990062412,4,105,1336,960,40, ,0
202,0009_1990062418,4,113,1324,960,40, ,0
203,0009_1990062500,5,119,1311,950,45, ,0
204,0009_1990062506,5,123,1300,950,45, ,0
205,0009_1990062512,5,130,1290,950,45, ,0
206,0009_1990062518,5,140,1280,950,45, ,0
207,0009_1990062600,5,147,1269,950,45, ,0
208,0009_1990062606,5,154,1258,950,45, ,0
209,0009_1990062612,5,157,1245,950,45, ,0
210,0009_1990062618,5,164,1237,950,45, ,0
211,0009_1990062700,5,172,1227,950,45, ,0
212,0009_1990062706,4,179,1219,960,40, ,0
213,0009_1990062712,4,192,1208,960,40, ,0
214,0009_1990062718,4,198,1196,960,40, ,0
215,0009_1990062800,4,202,1192,960,40, ,0
216,0009_1990062806,4,210,1186,960,40, ,0
217,0009_1990062812,4,217,1182,960,40, ,0
218,0009_1990062818,4,224,1178,960,40, ,0
219,0009_1990062900,4,230,1176,960,40, ,0
220,0009_1990062906,4,235,1175,965,40, ,0
221,0009_1990062912,3,242,1177,980,30, ,0
222,0009_1990062918,3,250,1183,990,25, ,0
223,0009_1990063000,2,258,1188,995,20, ,0
224,0009_1990063006,0,267,1188,997,10,20,0
225,0010_1990070418,0,110,1410,1004,10, ,0
226,0010_1990070500,0,110,1390,1002,10, ,0
227,0010_1990070506,0,110,1375,1002,10, ,0
228,0010_1990070512,1,111,1361,1002,12, ,0
229,0010_1990070518,1,115,1350,1000,12, ,0
230,0010_1990070600,1,120,1340,1000,12, ,0
231,0010_1990070606,1,125,1330,1000,12, ,0
232,0010_1990070612,1,130,1320,1000,12, ,0
233,0010_1990070618,1,135,1310,998,15, ,0
234,0010_1990070700,1,140,1300,998,15, ,0
235,0010_1990070706,1,147,1294,998,15, ,0
236,0010_1990070712,1,155,1286,998,15, ,0
237,0010_1990070718,1,165,1280,998,15, ,0
238,0010_1990070800,1,173,1273,998,15, ,0
239,0010_1990070806,1,181,1263,998,15, ,0
240,0010_1990070812,2,190,1256,995,20, ,0
241,0010_1990070818,2,197,1250,990,20, ,0
242,0010_1990070900,2,205,1246,990,20, ,0
243,0010_1990070906,2,219,1245,990,20, ,0
244,0010_1990070912,2,234,1243,990,20, ,0
245,0010_1990070918,2,246,1241,990,20, ,0
246,0010_1990071000,3,260,1239,985,25, ,0
247,0010_1990071006,3,274,1236,985,25, ,0
248,0010_1990071012,3,285,1240,985,25, ,0
249,0010_1990071018,2,295,1245,990,20, ,0
250,0010_1990071100,2,305,1251,990,20, ,0
251,0010_1990071106,2,324,1261,992,20, ,0
252,0010_1990071112,2,337,1274,992,20, ,0
253,0010_1990071118,2,350,1285,992,20, ,0
254,0010_1990071200,1,365,1300,993,15, ,0
255,0010_1990071206,1,375,1307,993,15, ,0
256,0010_1990071212,1,380,1320,993,12, ,0
257,0010_1990071218,1,385,1335,993,12, ,0
258,0010_1990071300,1,395,1340,995,12, ,0
259,0010_1990071306,1,405,1345,996,12, ,0
260,0010_1990071312,0,405,1345,1000,10, ,0
261,0010_1990071318,0,415,1350,1000,10, ,0
262,0010_1990071400,0,415,1350,1002,10, ,0
263,0010_1990071406,0,425,1355,1004,10, ,0
264,0011_1990072012,1,140,1100,1002,12, ,0
265,0011_1990072018,1,140,1108,1002,12, ,0
266,0011_1990072100,1,145,1115,1002,12, ,0
267,0011_1990072106,1,148,1123,1000,15, ,0
268,0011_1990072112,1,155,1130,1000,15, ,0
269,0011_1990072118,1,160,1115,1000,15, ,0
270,0011_1990072200,1,160,1100,1000,15, ,0
271,0011_1990072206,1,165,1085,1000,15, ,0
272,0011_1990072212,1,175,1070,1002,12, ,0
273,0011_1990072218,1,185,1065,1002,12, ,0
274,0011_1990072300,1,195,1055,1002,12, ,0
275,0011_1990072306,1,200,1045,1002,12, ,0
276,0011_1990072312,1,200,1030,1002,12, ,0
277,0011_1990072318,0,200,1020,1004,10, ,0
278,0012_1990072106,0,130,1300,1004,10, ,0
279,0012_1990072112,1,135,1305,1002,12, ,0
280,0012_1990072118,1,145,1308,1002,12, ,0
281,0012_1990072200,1,150,1302,1002,15, ,0
282,0012_1990072206,1,155,1295,1002,15, ,0
283,0012_1990072212,1,160,1290,1002,12, ,0
284,0012_1990072218,1,165,1290,1002,12, ,0
285,0012_1990072300,1,170,1290,1002,12, ,0
286,0012_1990072306,1,178,1287,1002,12, ,0
287,0012_1990072312,1,185,1280,1002,12, ,0
288,0012_1990072318,1,185,1270,1002,12, ,0
289,0012_1990072400,1,187,1260,1002,12, ,0
290,0012_1990072406,1,190,1250,1002,12, ,0
291,0012_1990072412,1,195,1240,1002,12, ,0
292,0012_1990072418,1,200,1230,1002,12, ,0
293,0012_1990072500,1,205,1220,1002,12, ,0
294,0013_1990072400,1,170,1400,1004,12, ,1
295,0013_1990072406,1,170,1400,1004,12, ,1
296,0013_1990072412,1,170,1400,1004,12, ,1
297,0013_1990072418,1,170,1400,1004,12, ,1
298,0013_1990072500,1,175,1415,1004,12, ,1
299,0013_1990072506,1,175,1415,1004,12, ,1
300,0013_1990072512,1,175,1415,1004,12, ,1
301,0013_1990072518,1,183,1420,1004,12, ,1
302,0013_1990072600,1,190,1425,1000,15, ,1
303,0013_1990072606,2,193,1435,998,20, ,1
304,0013_1990072612,2,195,1443,995,20, ,1
305,0013_1990072618,2,197,1445,995,20, ,1
306,0013_1990072700,3,199,1446,990,25, ,1
307,0013_1990072706,3,205,1450,980,30, ,1
308,0013_1990072712,4,209,1450,970,35, ,1
