,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_1994033112,1,108,1348,1004,12, ,0
1,0001_1994033118,1,111,1339,1002,15, ,0
2,0001_1994040100,1,113,1330,1000,15, ,0
3,0001_1994040106,2,114,1321,996,20, ,0
4,0001_1994040112,2,116,1316,996,20, ,0
5,0001_1994040118,2,116,1311,996,20, ,0
6,0001_1994040200,2,116,1306,996,20, ,0
7,0001_1994040206,2,115,1298,996,20, ,0
8,0001_1994040212,2,114,1292,995,20, ,0
9,0001_1994040218,2,113,1287,995,20, ,0
10,0001_1994040300,3,110,1282,990,25, ,0
11,0001_1994040306,3,106,1276,985,25, ,0
12,0001_1994040312,3,104,1271,985,25, ,0
13,0001_1994040318,3,103,1265,980,30, ,0
14,0001_1994040400,3,102,1259,980,30, ,0
15,0001_1994040406,3,104,1244,980,30, ,0
16,0001_1994040412,3,107,1231,980,30, ,0
17,0001_1994040418,3,106,1221,985,25, ,0
18,0001_1994040500,3,106,1212,990,25, ,0
19,0001_1994040506,3,108,1204,990,25, ,0
20,0001_1994040512,3,113,1197,990,25, ,0
21,0001_1994040518,2,117,1187,996,20, ,0
22,0001_1994040600,2,119,1177,996,20, ,0
23,0001_1994040606,2,122,1170,994,20, ,0
24,0001_1994040612,3,125,1164,990,25, ,0
25,0001_1994040618,3,129,1160,990,25, ,0
26,0001_1994040700,3,134,1157,990,25, ,0
27,0001_1994040706,2,143,1160,995,20, ,0
28,0001_1994040712,2,153,1165,995,20, ,0
29,0001_1994040718,2,157,1166,995,20, ,0
30,0001_1994040800,2,162,1167,995,20, ,0
31,0001_1994040806,2,166,1169,996,20, ,0
32,0001_1994040812,2,171,1172,996,20, ,0
33,0001_1994040818,1,175,1175,1000,15, ,0
34,0001_1994040900,1,180,1180,1002,15, ,0
35,0001_1994040906,1,185,1185,1005,12, ,0
36,0002_1994051118,1,117,1405,1002,15, ,1
37,0002_1994051200,1,119,1393,1002,15, ,1
38,0002_1994051206,1,121,1383,1000,15, ,1
39,0002_1994051212,1,125,1375,1000,15, ,1
40,0002_1994051218,1,131,1366,1000,15, ,1
41,0002_1994051300,1,139,1359,998,15, ,1
42,0002_1994051306,2,143,1356,995,20, ,1
43,0002_1994051312,2,149,1352,995,20, ,1
44,0002_1994051318,2,156,1351,990,20, ,1
45,0002_1994051400,3,163,1352,985,25, ,1
46,0002_1994051406,3,169,1355,985,25, ,1
47,0002_1994051412,3,175,1362,985,25, ,1
48,0002_1994051418,3,184,1367,980,30, ,1
49,0002_1994051500,4,194,1371,975,35, ,1
50,0002_1994051506,4,204,1373,970,35, ,1
51,0002_1994051512,4,214,1378,965,35, ,1
52,0002_1994051518,4,224,1383,965,35, ,1
53,0002_1994051600,4,233,1393,970,35, ,1
54,0002_1994051606,4,242,1405,970,35, ,1
55,0002_1994051612,4,250,1421,975,35, ,1
56,0002_1994051618,4,258,1436,975,35, ,1
57,0002_1994051700,3,273,1456,980,30, ,1
58,0002_1994051706,3,291,1465,985,25, ,1
59,0002_1994051712,2,305,1477,992,20, ,1
60,0002_1994051718,2,319,1498,995,20, ,1
61,0002_1994051800,9,343,1535,998,15, ,1
62,0002_1994051806,9,370,1590,998,15, ,1
63,0002_1994051812,9,410,1650,996,15, ,1
64,0002_1994051818,9,445,1685,992,15, ,1
65,0002_1994051900,9,480,1710,992,15, ,1
66,0003_1994060306,1,203,1141,998,15, ,0
67,0003_1994060312,2,202,1146,998,20, ,0
68,0003_1994060318,2,201,1151,998,20, ,0
69,0003_1994060400,2,199,1155,998,20, ,0
70,0003_1994060406,3,198,1163,990,25, ,0
71,0003_1994060412,3,201,1170,985,25, ,0
72,0003_1994060418,3,201,1170,985,25, ,0
73,0003_1994060500,3,202,1172,985,25, ,0
74,0003_1994060506,3,202,1172,980,30, ,0
75,0003_1994060512,3,199,1170,980,30, ,0
76,0003_1994060518,3,197,1165,980,30, ,0
77,0003_1994060600,3,196,1160,980,30, ,0
78,0003_1994060606,3,196,1153,980,30, ,0
79,0003_1994060612,3,194,1146,980,30, ,0
80,0003_1994060618,3,194,1138,980,30, ,0
81,0003_1994060700,3,195,1132,985,25, ,0
82,0003_1994060706,3,197,1125,990,25, ,0
83,0003_1994060712,3,199,1120,990,25, ,0
84,0003_1994060718,3,201,1115,990,25, ,0
85,0003_1994060800,3,203,1106,990,25, ,0
86,0003_1994060806,3,209,1103,985,25, ,0
87,0003_1994060812,2,217,1101,990,20, ,0
88,0003_1994060818,2,225,1096,990,20, ,0
89,0003_1994060900,1,232,1095,995,15, ,0
90,0003_1994060906,1,238,1098,998,12, ,0
91,0003_1994060912,1,240,1100,998,12, ,0
92,0003_1994060912,0,262,1138,1003,10, ,0
93,0003_1994060918,9,270,1140,1002,10, ,0
94,0003_1994061000,9,275,1150,1002,10, ,0
95,0003_1994061006,9,280,1163,1002,10, ,0
96,0003_1994061012,9,282,1178,1002,12, ,0
