,name_datetime,I,LAT,LONG,PRES,WND,OWD,END_TAG
0,0001_2011040118,0,87,1114,1006,10, ,0
1,0001_2011040200,1,89,1113,1004,13, ,0
2,0001_2011040206,1,90,1112,1004,13, ,0
3,0001_2011040212,1,93,1112,1004,13, ,0
4,0001_2011040218,1,95,1116,1000,15, ,0
5,0001_2011040300,1,93,1118,1000,15, ,0
6,0001_2011040306,1,91,1117,1004,13, ,0
7,0001_2011040312,0,88,1115,1006,10, ,0
8,0002_2011040318,0,113,1337,1005,10, ,0
9,0002_2011040400,0,116,1346,1005,10, ,0
10,0002_2011040406,0,120,1353,1005,10, ,0
11,0002_2011040412,0,128,1362,1005,10, ,0
12,0002_2011040418,0,140,1378,1000,10, ,0
13,0002_2011040500,1,154,1391,1000,15, ,0
14,0002_2011040506,1,161,1411,1000,15, ,0
15,0002_2011040512,1,165,1432,1000,15, ,0
16,0002_2011040518,1,170,1450,1000,15, ,0
17,0002_2011040600,1,176,1468,1004,13, ,0
18,0003_2011050612,1,117,1282,1002,15, ,1
19,0003_2011050618,1,119,1273,1000,15, ,1
20,0003_2011050700,1,125,1266,1000,15, ,1
21,0003_2011050706,2,129,1260,998,18, ,1
22,0003_2011050712,2,132,1253,990,20, ,1
23,0003_2011050718,2,135,1247,990,20, ,1
24,0003_2011050800,2,138,1241,990,23, ,1
25,0003_2011050806,2,145,1236,990,23, ,1
26,0003_2011050812,2,151,1230,990,23, ,1
27,0003_2011050818,2,156,1228,990,23, ,1
28,0003_2011050900,2,164,1225,990,23, ,1
29,0003_2011050906,2,172,1222,995,20, ,1
30,0003_2011050912,2,180,1222,995,18, ,1
31,0003_2011050918,2,190,1223,995,18, ,1
32,0003_2011051000,2,203,1225,995,18, ,1
33,0003_2011051006,2,211,1229,995,18, ,1
34,0003_2011051012,2,223,1238,995,18, ,1
35,0003_2011051018,2,235,1248,995,18, ,1
36,0003_2011051100,2,251,1262,995,18, ,1
37,0003_2011051106,2,266,1276,995,18, ,1
38,0003_2011051112,2,284,1295,995,18, ,1
39,0003_2011051118,2,300,1320,995,18, ,1
40,0003_2011051200,1,312,1346,998,16, ,1
41,0003_2011051206,1,327,1372,998,16, ,1
42,0003_2011051212,1,345,1407,998,16, ,1
43,0003_2011051218,9,364,1433,998,16, ,1
44,0003_2011051300,9,379,1458,988,20, ,1
45,0003_2011051306,9,392,1481,986,20, ,1
46,0003_2011051312,9,411,1507,986,20, ,1
47,0004_2011051918,1,83,1415,1006,15, ,1
48,0004_2011052000,1,83,1411,1006,15, ,1
49,0004_2011052006,1,83,1406,1004,15, ,1
50,0004_2011052012,1,84,1400,1004,15, ,1
51,0004_2011052018,1,85,1393,1004,15, ,1
52,0004_2011052100,1,86,1388,1004,15, ,1
53,0004_2011052106,1,89,1382,1002,15, ,1
54,0004_2011052112,1,91,1378,1000,15, ,1
55,0004_2011052118,2,94,1374,998,18, ,1
56,0004_2011052200,2,97,1369,995,20, ,1
57,0004_2011052206,2,99,1363,990,23, ,1
58,0004_2011052212,3,102,1358,990,25, ,1
59,0004_2011052218,3,105,1350,990,25, ,1
60,0004_2011052300,3,109,1340,985,28, ,1
61,0004_2011052306,3,112,1332,985,28, ,1
62,0004_2011052312,3,114,1324,985,28, ,1
63,0004_2011052318,3,116,1317,985,28, ,1
64,0004_2011052400,3,119,1310,985,28, ,1
65,0004_2011052406,3,123,1302,980,30, ,1
66,0004_2011052412,4,124,1294,975,33, ,1
67,0004_2011052418,4,121,1288,970,35, ,1
68,0004_2011052500,4,123,1282,965,40, ,1
69,0004_2011052506,5,126,1278,950,45, ,1
70,0004_2011052512,5,131,1275,950,45, ,1
71,0004_2011052518,5,138,1272,945,50, ,1
72,0004_2011052600,5,147,1265,940,50, ,1
73,0004_2011052606,6,156,1258,920,60, ,1
74,0004_2011052612,6,162,1251,910,65, ,1
75,0004_2011052618,6,172,1245,910,65, ,1
76,0004_2011052700,6,181,1239,920,60, ,1
77,0004_2011052706,6,193,1234,935,55, ,1
78,0004_2011052712,6,204,1232,935,55, ,1
79,0004_2011052718,5,214,1232,945,48, ,1
80,0004_2011052800,5,229,1238,950,45, ,1
81,0004_2011052806,4,248,1250,960,40, ,1
82,0004_2011052812,4,265,1265,960,40, ,1
83,0004_2011052818,4,287,1291,970,35, ,1
84,0004_2011052900,3,306,1316,985,30, ,1
85,0004_2011052906,9,328,1341,982,25, ,1
86,0004_2011052912,9,342,1366,988,23, ,1
87,0004_2011052918,9,345,1374,988,23, ,1
88,0004_2011053000,9,346,1396,990,23, ,1
89,0004_2011053006,9,358,1428,990,23, ,1
90,0004_2011053012,9,363,1450,990,25, ,1
91,0004_2011053018,9,364,1481,990,25, ,1
92,0004_2011053100,9,365,1510,988,25, ,1
93,0005_2011053100,0,190,1159,1005,10, ,0
94,0005_2011053106,1,195,1160,1005,13, ,0
95,0005_2011053112,1,201,1164,1003,13, ,0
96,0005_2011053118,1,205,1167,1004,13, ,0
97,0005_2011060100,1,208,1172,1002,13, ,0
98,0005_2011060106,1,216,1179,1002,13, ,0
99,0005_2011060112,1,223,1190,1004,13, ,0
100,0005_2011060118,0,228,1198,1004,10, ,0
101,0006_2011060818,1,143,1201,1004,13, ,0
102,0006_2011060900,1,149,1196,1004,13, ,0
103,0006_2011060906,1,155,1191,1002,13, ,0
104,0006_2011060912,1,163,1184,1000,15, ,0
105,0006_2011060918,2,173,1179,998,18, ,0
106,0006_2011061000,2,187,1176,995,20, ,0
107,0006_2011061006,2,201,1171,995,20, ,0
108,0006_2011061012,2,213,1169,995,18, ,0
109,0006_2011061018,2,226,1169,995,18, ,0
110,0006_2011061100,2,236,1169,996,18, ,0
111,0007_2011061618,1,91,1294,1008,13, ,0
112,0007_2011061700,1,100,1291,1008,13, ,0
113,0007_2011061706,1,109,1286,1008,13, ,0
114,0007_2011061712,1,117,1278,1008,13, ,0
115,0007_2011061718,1,125,1274,1006,15, ,0
116,0007_2011061800,1,135,1263,1006,15, ,0
117,0007_2011061806,1,144,1256,1004,15, ,0
118,0007_2011061812,1,152,1249,1002,15, ,0
119,0007_2011061818,1,160,1245,1002,15, ,0
120,0007_2011061900,1,167,1242,1000,15, ,0
121,0007_2011061906,1,176,1237,1000,15, ,0
122,0007_2011061912,1,187,1227,1000,15, ,0
123,0007_2011061918,1,195,1213,1000,15, ,0
124,0007_2011062000,1,201,1200,1000,16, ,0
125,0007_2011062006,1,202,1186,1000,16, ,0
126,0007_2011062012,1,199,1175,1000,16, ,0
127,0007_2011062018,1,196,1169,998,16, ,0
128,0007_2011062100,1,194,1163,998,16, ,0
129,0007_2011062106,2,193,1159,996,18, ,0
130,0007_2011062112,2,191,1155,994,18, ,0
131,0007_2011062118,2,189,1149,992,20, ,0
132,0007_2011062200,2,197,1141,992,20, ,0
133,0007_2011062206,2,202,1134,992,20, ,0
134,0007_2011062212,2,206,1128,992,20, ,0
135,0007_2011062218,2,209,1124,992,20, ,0
136,0007_2011062300,2,213,1117,990,20, ,0
137,0007_2011062306,2,213,1110,986,20, ,0
138,0007_2011062312,2,211,1101,988,18, ,0
139,0007_2011062318,2,210,1093,988,18, ,0
140,0007_2011062400,2,209,1085,988,20, ,0
141,0007_2011062406,2,205,1078,988,20, ,0
142,0007_2011062412,2,203,1064,988,20, ,0
143,0007_2011062418,1,201,1051,990,16, ,0
144,0007_2011062500,1,198,1043,992,12, ,0
145,0007_2011062506,1,196,1038,996,12, ,0
146,0007_2011062512,0,193,1032,996,9, ,0
147,0008_2011062018,1,112,1332,1002,15, ,0
148,0008_2011062100,1,115,1325,1000,15, ,0
149,0008_2011062106,1,118,1314,1000,15, ,0
150,0008_2011062112,1,122,1305,1000,15, ,0
151,0008_2011062118,1,126,1300,1000,15, ,0
152,0008_2011062200,2,132,1293,998,18, ,0
153,0008_2011062206,2,136,1289,995,18, ,0
154,0008_2011062212,2,142,1281,995,20, ,0
155,0008_2011062218,2,146,1278,990,23, ,0
156,0008_2011062300,3,157,1273,985,25, ,0
157,0008_2011062306,3,167,1270,985,25, ,0
158,0008_2011062312,3,179,1267,985,25, ,0
159,0008_2011062318,3,191,1262,985,25, ,0
160,0008_2011062400,3,206,1258,980,28, ,0
161,0008_2011062406,3,218,1253,980,28, ,0
162,0008_2011062412,3,241,1247,975,30, ,0
163,0008_2011062418,3,255,1237,975,30, ,0
164,0008_2011062500,3,268,1232,975,30, ,0
165,0008_2011062506,3,278,1233,975,30, ,0
166,0008_2011062512,3,294,1239,980,28, ,0
167,0008_2011062518,3,318,1246,980,28, ,0
168,0008_2011062600,3,351,1243,980,28, ,0
169,0008_2011062606,3,368,1230,982,25, ,0
170,0008_2011062612,2,372,1227,982,23, ,0
171,0008_2011062618,2,378,1230,985,23, ,0
172,0008_2011062700,1,384,1244,990,16, ,0
173,0008_2011062706,9,388,1255,996,12, ,0
174,0009_2011071112,1,184,1573,1004,15, ,1
175,0009_2011071118,1,186,1566,1000,15, ,1
176,0009_2011071200,2,188,1558,998,18, ,1
177,0009_2011071206,2,190,1552,995,18, ,1
178,0009_2011071212,2,192,1542,995,20, ,1
179,0009_2011071218,2,193,1535,990,23, ,1
180,0009_2011071300,3,196,1527,985,28, ,1
181,0009_2011071306,3,197,1514,980,30, ,1
182,0009_2011071312,3,198,1500,980,30, ,1
183,0009_2011071318,4,199,1485,975,33, ,1
184,0009_2011071400,4,200,1475,970,35, ,1
185,0009_2011071406,4,201,1462,965,38, ,1
186,0009_2011071412,5,202,1451,960,42, ,1
187,0009_2011071418,5,203,1437,950,45, ,1
188,0009_2011071500,5,204,1425,945,48, ,1
189,0009_2011071506,5,206,1414,945,48, ,1
190,0009_2011071512,5,206,1405,945,48, ,1
191,0009_2011071518,5,207,1396,945,50, ,1
192,0009_2011071600,5,211,1388,940,50, ,1
193,0009_2011071606,6,212,1379,935,55, ,1
194,0009_2011071612,6,219,1371,935,55, ,1
195,0009_2011071618,6,227,1363,935,55, ,1
196,0009_2011071700,6,234,1356,935,55, ,1
197,0009_2011071706,5,246,1345,940,50, ,1
198,0009_2011071712,5,252,1339,940,50, ,1
199,0009_2011071718,5,259,1335,950,48, ,1
200,0009_2011071800,5,270,1333,950,45, ,1
201,0009_2011071806,5,284,1332,950,45, ,1
202,0009_2011071812,5,297,1329,950,45, ,1
203,0009_2011071818,5,308,1328,950,45, ,1
204,0009_2011071900,5,318,1328,955,42, ,1
205,0009_2011071906,4,327,1331,960,40, ,1
206,0009_2011071912,4,333,1342,965,40, ,1
207,0009_2011071918,4,336,1345,975,33, ,1
208,0009_2011072000,3,335,1356,980,30, ,1
209,0009_2011072006,3,335,1368,980,28, ,1
210,0009_2011072012,3,328,1379,985,25, ,1
211,0009_2011072018,3,320,1387,985,25, ,1
212,0009_2011072100,2,313,1394,990,23, ,1
213,0009_2011072106,2,307,1408,990,23, ,1
214,0009_2011072112,2,304,1417,990,23, ,1
215,0009_2011072118,2,300,1421,990,23, ,1
216,0009_2011072200,2,291,1430,990,23, ,1
217,0009_2011072206,2,296,1439,990,23, ,1
218,0009_2011072212,2,305,1442,990,23, ,1
219,0009_2011072218,2,314,1446,990,23, ,1
220,0009_2011072300,2,324,1450,990,23, ,1
221,0009_2011072306,2,333,1456,990,23, ,1
222,0009_2011072312,2,346,1463,990,23, ,1
223,0009_2011072318,2,364,1470,990,23, ,1
224,0009_2011072400,2,379,1479,990,23, ,1
225,0009_2011072406,9,398,1493,992,23, ,1
226,0009_2011072412,9,416,1502,994,23, ,1
227,0009_2011072418,9,430,1511,998,20, ,1
228,0010_2011071318,1,148,1335,1006,12, ,0
229,0010_2011071400,1,147,1331,1006,12, ,0
230,0010_2011071406,1,145,1326,1004,12, ,0
231,0010_2011071412,1,144,1323,1004,12, ,0
232,0010_2011071418,1,142,1321,1002,15, ,0
233,0010_2011071500,2,141,1326,1000,18, ,0
234,0010_2011071506,2,140,1334,1000,18, ,0
235,0010_2011071512,2,141,1342,1000,18, ,0
236,0010_2011071518,1,144,1346,1002,15, ,0
237,0011_2011072418,1,129,1275,1004,12, ,0
238,0011_2011072500,1,131,1271,1004,12, ,0
239,0011_2011072506,1,135,1263,1000,15, ,0
